

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,20/10/2025 10:35,chiudoShort,$6942.00,,($521.25),$62372.50,,($603.75),8.59%,-54.30%,$0.00,$0.00
1302,Sell Short,20/10/2025 08:35,Sell3,$6914.25,$0.00,4,($555.00),-0.40%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,20/10/2025 10:35,chiudoShort,$6942.00,,($555.00),$61817.50,,($665.00),16.54%,-83.46%,$0.00,$0.00
1303,Sell Short,23/10/2025 08:50,Sell2,$6929.00,$0.00,3,($26.25),-0.03%,$270.00,66.67%,,$0.00,$0.00
,Buy to Cover,23/10/2025 10:35,chiudoShort,$6930.75,,($26.25),$61791.25,,($135.00),26.85%,-6.48%,$0.00,$0.00
1304,Sell Short,23/10/2025 08:55,Sell3,$6936.00,$0.00,4,$105.00,0.08%,$500.00,92.59%,,$0.00,$0.00
,Buy to Cover,23/10/2025 10:35,chiudoShort,$6930.75,,$105.00,$61896.25,,($40.00),26.85%,19.44%,$0.00,$0.00
1305,Sell Short,31/10/2025 07:10,Sell2,$7083.75,$0.00,3,$356.25,0.34%,$356.25,77.87%,,$0.00,$0.00
,Buy to Cover,31/10/2025 08:45,Cover,$7060.00,,$356.25,$62252.50,,($101.25),100.00%,77.87%,$0.00,$0.00
1306,Sell Short,05/11/2025 08:55,Sell2,$6985.25,$0.00,3,($270.00),-0.26%,$60.00,16.84%,,$0.00,$0.00
,Buy to Cover,05/11/2025 10:35,chiudoShort,$7003.25,,($270.00),$61982.50,,($296.25),7.37%,-75.79%,$0.00,$0.00
1307,Sell Short,05/11/2025 08:55,Sell3,$6992.25,$0.00,4,($220.00),-0.16%,$220.00,46.32%,,$0.00,$0.00
,Buy to Cover,05/11/2025 10:35,chiudoShort,$7003.25,,($220.00),$61762.50,,($255.00),7.37%,-46.32%,$0.00,$0.00
1308,Sell Short,10/11/2025 03:05,Sell2,$6985.00,$0.00,3,$225.00,0.21%,$270.00,44.44%,,$0.00,$0.00
,Buy to Cover,10/11/2025 10:35,chiudoShort,$6970.00,,$225.00,$61987.50,,($337.50),92.59%,37.04%,$0.00,$0.00
1309,Sell Short,10/11/2025 03:20,Sell3,$6992.00,$0.00,4,$440.00,0.31%,$500.00,61.73%,,$0.00,$0.00
,Buy to Cover,10/11/2025 10:35,chiudoShort,$6970.00,,$440.00,$62427.50,,($310.00),92.59%,54.32%,$0.00,$0.00
1310,Sell Short,14/11/2025 10:30,Sell2,$6953.75,$0.00,3,($11.25),-0.01%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,14/11/2025 10:35,chiudoShort,$6954.50,,($11.25),$62416.25,,($86.25),86.96%,-13.04%,$0.00,$0.00
1311,Sell Short,26/11/2025 08:35,Sell2,$6983.00,$0.00,3,($356.25),-0.34%,$228.75,36.09%,,$0.00,$0.00
,Buy to Cover,26/11/2025 10:35,chiudoShort,$7006.75,,($356.25),$62060.00,,($405.00),7.69%,-56.21%,$0.00,$0.00
1312,Sell Short,26/11/2025 08:45,Sell3,$6990.00,$0.00,4,($335.00),-0.24%,$445.00,52.66%,,$0.00,$0.00
,Buy to Cover,26/11/2025 10:35,chiudoShort,$7006.75,,($335.00),$61725.00,,($400.00),7.69%,-39.64%,$0.00,$0.00
1313,Sell Short,02/12/2025 04:45,Sell2,$7012.50,$0.00,3,$240.00,0.23%,$288.75,45.56%,,$0.00,$0.00
,Buy to Cover,02/12/2025 10:35,chiudoShort,$6996.50,,$240.00,$61965.00,,($345.00),92.31%,37.87%,$0.00,$0.00
1314,Sell Short,02/12/2025 05:35,Sell3,$7019.50,$0.00,4,$460.00,0.33%,$525.00,62.13%,,$0.00,$0.00
,Buy to Cover,02/12/2025 10:35,chiudoShort,$6996.50,,$460.00,$62425.00,,($320.00),92.31%,54.44%,$0.00,$0.00
1315,Sell Short,04/12/2025 08:10,Sell2,$7045.75,$0.00,3,$251.25,0.24%,$251.25,70.53%,,$0.00,$0.00
,Buy to Cover,04/12/2025 08:50,Cover,$7029.00,,$251.25,$62676.25,,($105.00),100.00%,70.53%,$0.00,$0.00
1316,Sell Short,17/12/2025 01:15,Sell2,$6976.25,$0.00,3,$431.25,0.41%,$431.25,60.53%,,$0.00,$0.00
,Buy to Cover,17/12/2025 09:40,Cover,$6947.50,,$431.25,$63107.50,,($281.25),100.00%,60.53%,$0.00,$0.00
1317,Sell Short,17/12/2025 03:25,Sell3,$6983.25,$0.00,4,$715.00,0.51%,$715.00,75.26%,,$0.00,$0.00
,Buy to Cover,17/12/2025 09:40,Cover,$6947.50,,$715.00,$63822.50,,($235.00),100.00%,75.26%,$0.00,$0.00
1318,Sell Short,18/12/2025 05:15,Sell3,$6921.00,$0.00,4,($1065.00),-0.77%,$160.00,11.35%,,$0.00,$0.00
,Buy to Cover,18/12/2025 10:35,chiudoShort,$6974.25,,($1065.00),$62757.50,,($1250.00),13.12%,-75.53%,$0.00,$0.00
1319,Sell Short,24/12/2025 08:55,Sell2,$7079.00,$0.00,3,($198.75),-0.19%,$41.25,16.92%,,$0.00,$0.00
,Buy to Cover,24/12/2025 10:35,chiudoShort,$7092.25,,($198.75),$62558.75,,($202.50),1.54%,-81.54%,$0.00,$0.00
1320,Sell Short,24/12/2025 09:55,Sell3,$7086.00,$0.00,4,($125.00),-0.09%,$10.00,7.14%,,$0.00,$0.00
,Buy to Cover,24/12/2025 10:35,chiudoShort,$7092.25,,($125.00),$62433.75,,($130.00),3.57%,-89.29%,$0.00,$0.00
1321,Sell Short,02/01/2026 02:55,Sell2,$7044.00,$0.00,3,$517.50,0.49%,$517.50,81.18%,,$0.00,$0.00
,Buy to Cover,02/01/2026 09:25,Cover,$7009.50,,$517.50,$62951.25,,($120.00),100.00%,81.18%,$0.00,$0.00
1322,Sell Short,02/01/2026 08:55,Sell3,$7051.00,$0.00,4,$830.00,0.59%,$830.00,97.65%,,$0.00,$0.00
,Buy to Cover,02/01/2026 09:25,Cover,$7009.50,,$830.00,$63781.25,,($20.00),100.00%,97.65%,$0.00,$0.00
1323,Sell Short,05/01/2026 04:25,Sell2,$7033.75,$0.00,3,($506.25),-0.48%,$138.75,20.33%,,$0.00,$0.00
,Buy to Cover,05/01/2026 10:35,chiudoShort,$7067.50,,($506.25),$63275.00,,($543.75),5.49%,-74.18%,$0.00,$0.00
1324,Sell Short,05/01/2026 08:05,Sell3,$7040.75,$0.00,4,($535.00),-0.38%,$60.00,9.30%,,$0.00,$0.00
,Buy to Cover,05/01/2026 10:35,chiudoShort,$7067.50,,($535.00),$62740.00,,($585.00),7.75%,-82.95%,$0.00,$0.00
1325,Sell Short,13/01/2026 08:05,Sell2,$7133.50,$0.00,3,$333.75,0.31%,$333.75,78.07%,,$0.00,$0.00
,Buy to Cover,13/01/2026 09:05,Cover,$7111.25,,$333.75,$63073.75,,($93.75),100.00%,78.07%,$0.00,$0.00
1326,Sell Short,15/01/2026 00:20,Sell2,$7087.75,$0.00,3,($528.75),-0.50%,$105.00,15.14%,,$0.00,$0.00
,Buy to Cover,15/01/2026 10:35,chiudoShort,$7123.00,,($528.75),$62545.00,,($588.75),8.65%,-76.22%,$0.00,$0.00
1327,Sell Short,15/01/2026 03:15,Sell3,$7094.75,$0.00,4,($565.00),-0.40%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,15/01/2026 10:35,chiudoShort,$7123.00,,($565.00),$61980.00,,($645.00),12.40%,-87.60%,$0.00,$0.00
1328,Sell Short,21/01/2026 08:25,Sell2,$6973.75,$0.00,3,($573.75),-0.55%,$251.25,26.17%,,$0.00,$0.00
,Buy to Cover,21/01/2026 10:35,chiudoShort,$7012.00,,($573.75),$61406.25,,($708.75),14.06%,-59.77%,$0.00,$0.00
1329,Sell Short,21/01/2026 08:50,Sell3,$6980.75,$0.00,4,($625.00),-0.45%,$70.00,8.00%,,$0.00,$0.00
,Buy to Cover,21/01/2026 10:35,chiudoShort,$7012.00,,($625.00),$60781.25,,($805.00),20.57%,-71.43%,$0.00,$0.00
1330,Sell Short,22/01/2026 02:30,Sell2,$7054.25,$0.00,3,($195.00),-0.18%,$247.50,43.14%,,$0.00,$0.00
,Buy to Cover,22/01/2026 10:35,chiudoShort,$7067.25,,($195.00),$60586.25,,($326.25),22.88%,-33.99%,$0.00,$0.00
1331,Sell Short,22/01/2026 02:55,Sell3,$7061.25,$0.00,4,($120.00),-0.08%,$470.00,61.44%,,$0.00,$0.00
,Buy to Cover,22/01/2026 10:35,chiudoShort,$7067.25,,($120.00),$60466.25,,($295.00),22.88%,-15.69%,$0.00,$0.00
1332,Sell Short,27/01/2026 09:45,Sell2,$7122.75,$0.00,3,($71.25),-0.07%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,27/01/2026 10:35,chiudoShort,$7127.50,,($71.25),$60395.00,,($116.25),38.71%,-61.29%,$0.00,$0.00
1333,Sell Short,27/01/2026 10:20,Sell3,$7129.75,$0.00,4,$45.00,0.03%,$50.00,76.92%,,$0.00,$0.00
,Buy to Cover,27/01/2026 10:35,chiudoShort,$7127.50,,$45.00,$60440.00,,($15.00),92.31%,69.23%,$0.00,$0.00
1334,Sell Short,29/01/2026 01:45,Sell2,$7141.00,$0.00,3,$645.00,0.60%,$836.25,98.67%,,$0.00,$0.00
,Buy to Cover,29/01/2026 08:55,Cover,$7098.00,,$645.00,$61085.00,,($11.25),77.43%,76.11%,$0.00,$0.00
1335,Sell Short,06/02/2026 02:55,Sell2,$6932.75,$0.00,3,($1387.50),-1.33%,$138.75,8.58%,,$0.00,$0.00
,Buy to Cover,06/02/2026 10:35,chiudoShort,$7025.25,,($1387.50),$59697.50,,($1477.50),5.57%,-85.85%,$0.00,$0.00
1336,Sell Short,06/02/2026 03:15,Sell3,$6939.75,$0.00,4,($1710.00),-1.23%,$70.00,3.68%,,$0.00,$0.00
,Buy to Cover,06/02/2026 10:35,chiudoShort,$7025.25,,($1710.00),$57987.50,,($1830.00),6.32%,-90.00%,$0.00,$0.00
1337,Sell Short,09/02/2026 10:05,Sell2,$7099.00,$0.00,3,($22.50),-0.02%,$71.25,65.52%,,$0.00,$0.00
,Buy to Cover,09/02/2026 10:35,chiudoShort,$7100.50,,($22.50),$57965.00,,($37.50),13.79%,-20.69%,$0.00,$0.00
1338,Sell Short,12/02/2026 08:45,Sell2,$7103.75,$0.00,3,$585.00,0.55%,$585.00,96.89%,,$0.00,$0.00
,Buy to Cover,12/02/2026 09:40,Cover,$7064.75,,$585.00,$58550.00,,($18.75),100.00%,96.89%,$0.00,$0.00
1339,Sell Short,13/02/2026 09:35,Sell2,$6988.00,$0.00,3,$45.00,0.04%,$498.75,86.36%,,$0.00,$0.00
,Buy to Cover,13/02/2026 10:35,chiudoShort,$6985.00,,$45.00,$58595.00,,($78.75),21.43%,7.79%,$0.00,$0.00
1340,Sell Short,18/02/2026 02:05,Sell2,$6996.25,$0.00,3,($487.50),-0.46%,$341.25,36.40%,,$0.00,$0.00
,Buy to Cover,18/02/2026 10:35,chiudoShort,$7028.75,,($487.50),$58107.50,,($596.25),11.60%,-52.00%,$0.00,$0.00
1341,Sell Short,18/02/2026 02:20,Sell3,$7003.25,$0.00,4,($510.00),-0.36%,$595.00,47.60%,,$0.00,$0.00
,Buy to Cover,18/02/2026 10:35,chiudoShort,$7028.75,,($510.00),$57597.50,,($655.00),11.60%,-40.80%,$0.00,$0.00
1342,Sell Short,23/02/2026 08:40,Sell2,$7042.00,$0.00,3,$930.00,0.88%,$930.00,98.80%,,$0.00,$0.00
,Buy to Cover,23/02/2026 09:40,Cover,$6980.00,,$930.00,$58527.50,,($11.25),100.00%,98.80%,$0.00,$0.00
1343,Sell Short,24/02/2026 08:50,Sell2,$6994.50,$0.00,3,$427.50,0.41%,$427.50,95.00%,,$0.00,$0.00
,Buy to Cover,24/02/2026 09:05,Cover,$6966.00,,$427.50,$58955.00,,($22.50),100.00%,95.00%,$0.00,$0.00
1344,Sell Short,24/02/2026 09:30,Sell2,$6994.50,$0.00,3,($120.00),-0.11%,$22.50,8.57%,,$0.00,$0.00
,Buy to Cover,24/02/2026 10:35,chiudoShort,$7002.50,,($120.00),$58835.00,,($240.00),45.71%,-45.71%,$0.00,$0.00
1345,Sell Short,24/02/2026 09:30,Sell3,$7001.50,$0.00,4,($20.00),-0.01%,$170.00,48.57%,,$0.00,$0.00
,Buy to Cover,24/02/2026 10:35,chiudoShort,$7002.50,,($20.00),$58815.00,,($180.00),45.71%,-5.71%,$0.00,$0.00
1346,Sell Short,27/02/2026 03:20,Sell2,$7026.25,$0.00,3,$461.25,0.44%,$461.25,94.62%,,$0.00,$0.00
,Buy to Cover,27/02/2026 05:45,Cover,$6995.50,,$461.25,$59276.25,,($26.25),100.00%,94.62%,$0.00,$0.00
1347,Sell Short,04/03/2026 04:10,Sell2,$6952.25,$0.00,3,($521.25),-0.50%,$405.00,35.41%,,$0.00,$0.00
,Buy to Cover,04/03/2026 10:35,chiudoShort,$6987.00,,($521.25),$58755.00,,($738.75),19.02%,-45.57%,$0.00,$0.00
1348,Sell Short,04/03/2026 04:15,Sell3,$6959.25,$0.00,4,($555.00),-0.40%,$680.00,44.59%,,$0.00,$0.00
,Buy to Cover,04/03/2026 10:35,chiudoShort,$6987.00,,($555.00),$58200.00,,($845.00),19.02%,-36.39%,$0.00,$0.00
1349,Sell Short,09/03/2026 10:15,Sell2,$6817.75,$0.00,3,($153.75),-0.15%,$60.00,25.00%,,$0.00,$0.00
,Buy to Cover,09/03/2026 10:35,chiudoShort,$6828.00,,($153.75),$58046.25,,($180.00),10.94%,-64.06%,$0.00,$0.00
1350,Sell Short,09/03/2026 10:25,Sell3,$6824.50,$0.00,4,($70.00),-0.05%,$85.00,44.74%,,$0.00,$0.00
,Buy to Cover,09/03/2026 10:35,chiudoShort,$6828.00,,($70.00),$57976.25,,($105.00),18.42%,-36.84%,$0.00,$0.00
1351,Sell Short,10/03/2026 02:25,Sell2,$6918.25,$0.00,3,$521.25,0.50%,$521.25,55.60%,,$0.00,$0.00
,Buy to Cover,10/03/2026 07:35,Target2lottoS,$6883.50,,$521.25,$58497.50,,($416.25),100.00%,55.60%,$0.00,$0.00
1352,Sell Short,10/03/2026 02:25,Sell3,$6925.25,$0.00,4,($320.00),-0.23%,$960.00,68.57%,,$0.00,$0.00
,Buy to Cover,10/03/2026 10:35,chiudoShort,$6941.25,,($320.00),$58177.50,,($440.00),8.57%,-22.86%,$0.00,$0.00
1353,Sell Short,10/03/2026 09:35,Sell2,$6918.25,$0.00,3,($345.00),-0.33%,$33.75,7.20%,,$0.00,$0.00
,Buy to Cover,10/03/2026 10:35,chiudoShort,$6941.25,,($345.00),$57832.50,,($435.00),19.20%,-73.60%,$0.00,$0.00
1354,Sell Short,13/03/2026 07:50,Sell2,$6830.50,$0.00,3,$517.50,0.51%,$517.50,64.19%,,$0.00,$0.00
,Buy to Cover,13/03/2026 09:50,Target2lottoS,$6796.00,,$517.50,$58350.00,,($288.75),100.00%,64.19%,$0.00,$0.00
1355,Sell Short,13/03/2026 07:50,Sell3,$6837.25,$0.00,4,$1080.00,0.79%,$1080.00,81.20%,,$0.00,$0.00
,Buy to Cover,13/03/2026 10:00,Cover,$6783.25,,$1080.00,$59430.00,,($250.00),100.00%,81.20%,$0.00,$0.00
1356,Sell Short,16/03/2026 02:05,Sell2,$6795.00,$0.00,3,($480.00),-0.47%,$457.50,39.87%,,$0.00,$0.00
,Buy to Cover,16/03/2026 10:35,chiudoShort,$6827.00,,($480.00),$58950.00,,($690.00),18.30%,-41.83%,$0.00,$0.00
1357,Sell Short,16/03/2026 06:45,Sell3,$6801.75,$0.00,4,($505.00),-0.37%,$95.00,10.80%,,$0.00,$0.00
,Buy to Cover,16/03/2026 10:35,chiudoShort,$6827.00,,($505.00),$58445.00,,($785.00),31.82%,-57.39%,$0.00,$0.00
1358,Sell Short,17/03/2026 07:15,Sell2,$6822.00,$0.00,3,($311.25),-0.30%,$15.00,2.00%,,$0.00,$0.00
,Buy to Cover,17/03/2026 10:35,chiudoShort,$6842.75,,($311.25),$58133.75,,($735.00),56.50%,-41.50%,$0.00,$0.00
1359,Sell Short,17/03/2026 07:30,Sell3,$6828.75,$0.00,4,($280.00),-0.21%,$20.00,2.31%,,$0.00,$0.00
,Buy to Cover,17/03/2026 10:35,chiudoShort,$6842.75,,($280.00),$57853.75,,($845.00),65.32%,-32.37%,$0.00,$0.00
1360,Sell Short,27/03/2026 00:15,Sell2,$6627.00,$0.00,3,$450.00,0.45%,$450.00,88.24%,,$0.00,$0.00
,Buy to Cover,27/03/2026 03:10,Cover,$6597.00,,$450.00,$58303.75,,($60.00),100.00%,88.24%,$0.00,$0.00
1361,Sell Short,30/03/2026 01:30,Sell2,$6487.75,$0.00,3,($101.25),-0.10%,$180.00,17.45%,,$0.00,$0.00
,Buy to Cover,30/03/2026 10:35,chiudoShort,$6494.50,,($101.25),$58202.50,,($851.25),72.73%,-9.82%,$0.00,$0.00
1362,Sell Short,30/03/2026 01:50,Sell3,$6494.25,$0.00,4,($5.00),0.00%,$370.00,26.91%,,$0.00,$0.00
,Buy to Cover,30/03/2026 10:35,chiudoShort,$6494.50,,($5.00),$58197.50,,($1005.00),72.73%,-0.36%,$0.00,$0.00
1363,Sell Short,01/04/2026 01:15,Sell2,$6663.75,$0.00,3,($457.50),-0.46%,$225.00,26.91%,,$0.00,$0.00
,Buy to Cover,01/04/2026 10:35,chiudoShort,$6694.25,,($457.50),$57740.00,,($611.25),18.39%,-54.71%,$0.00,$0.00
1364,Sell Short,01/04/2026 01:25,Sell3,$6670.50,$0.00,4,($475.00),-0.36%,$435.00,39.01%,,$0.00,$0.00
,Buy to Cover,01/04/2026 10:35,chiudoShort,$6694.25,,($475.00),$57265.00,,($680.00),18.39%,-42.60%,$0.00,$0.00
1365,Sell Short,07/04/2026 04:30,Sell2,$6728.50,$0.00,3,$847.50,0.84%,$847.50,97.84%,,$0.00,$0.00
,Buy to Cover,07/04/2026 07:10,Cover,$6672.00,,$847.50,$58112.50,,($18.75),100.00%,97.84%,$0.00,$0.00
1366,Sell Short,08/04/2026 00:35,Sell2,$6894.00,$0.00,3,$521.25,0.50%,$521.25,68.81%,,$0.00,$0.00
,Buy to Cover,08/04/2026 09:50,Target2lottoS,$6859.25,,$521.25,$58633.75,,($236.25),100.00%,68.81%,$0.00,$0.00
1367,Sell Short,08/04/2026 04:15,Sell3,$6901.00,$0.00,4,$860.00,0.62%,$1175.00,87.04%,,$0.00,$0.00
,Buy to Cover,08/04/2026 10:35,chiudoShort,$6858.00,,$860.00,$59493.75,,($175.00),76.67%,63.70%,$0.00,$0.00
1368,Sell Short,14/04/2026 03:35,Sell2,$7000.75,$0.00,3,($697.50),-0.66%,$153.75,17.45%,,$0.00,$0.00
,Buy to Cover,14/04/2026 10:35,chiudoShort,$7047.25,,($697.50),$58796.25,,($727.50),3.40%,-79.15%,$0.00,$0.00
1369,Sell Short,14/04/2026 07:30,Sell3,$7007.75,$0.00,4,($790.00),-0.56%,$175.00,17.41%,,$0.00,$0.00
,Buy to Cover,14/04/2026 10:35,chiudoShort,$7047.25,,($790.00),$58006.25,,($830.00),3.98%,-78.61%,$0.00,$0.00
1370,Sell Short,20/04/2026 04:10,Sell2,$7196.00,$0.00,3,($142.50),-0.13%,$187.50,32.47%,,$0.00,$0.00
,Buy to Cover,20/04/2026 10:35,chiudoShort,$7205.50,,($142.50),$57863.75,,($390.00),42.86%,-24.68%,$0.00,$0.00
1371,Sell Short,20/04/2026 07:55,Sell3,$7203.25,$0.00,4,($45.00),-0.03%,$385.00,50.66%,,$0.00,$0.00
,Buy to Cover,20/04/2026 10:35,chiudoShort,$7205.50,,($45.00),$57818.75,,($375.00),43.42%,-5.92%,$0.00,$0.00
1372,Sell Short,22/04/2026 07:10,Sell2,$7212.75,$0.00,3,($153.75),-0.14%,$195.00,44.83%,,$0.00,$0.00
,Buy to Cover,22/04/2026 10:35,chiudoShort,$7223.00,,($153.75),$57665.00,,($240.00),19.83%,-35.34%,$0.00,$0.00
1373,Sell Short,22/04/2026 09:05,Sell3,$7220.00,$0.00,4,($60.00),-0.04%,$225.00,56.25%,,$0.00,$0.00
,Buy to Cover,22/04/2026 10:35,chiudoShort,$7223.00,,($60.00),$57605.00,,($175.00),28.75%,-15.00%,$0.00,$0.00
1374,Sell Short,24/04/2026 06:10,Sell2,$7231.00,$0.00,3,($86.25),-0.08%,$352.50,52.81%,,$0.00,$0.00
,Buy to Cover,24/04/2026 10:35,chiudoShort,$7236.75,,($86.25),$57518.75,,($315.00),34.27%,-12.92%,$0.00,$0.00
1375,Sell Short,24/04/2026 06:25,Sell3,$7238.25,$0.00,4,$30.00,0.02%,$615.00,69.10%,,$0.00,$0.00
,Buy to Cover,24/04/2026 10:35,chiudoShort,$7236.75,,$30.00,$57548.75,,($275.00),34.27%,3.37%,$0.00,$0.00
1376,Sell Short,01/05/2026 08:35,Sell2,$7335.75,$0.00,3,($168.75),-0.15%,$48.75,10.57%,,$0.00,$0.00
,Buy to Cover,01/05/2026 10:35,chiudoShort,$7347.00,,($168.75),$57380.00,,($412.50),52.85%,-36.59%,$0.00,$0.00
1377,Sell Short,01/05/2026 09:00,Sell3,$7343.00,$0.00,4,($80.00),-0.05%,$175.00,30.17%,,$0.00,$0.00
,Buy to Cover,01/05/2026 10:35,chiudoShort,$7347.00,,($80.00),$57300.00,,($405.00),56.03%,-13.79%,$0.00,$0.00
1378,Sell Short,05/05/2026 02:10,Sell2,$7313.50,$0.00,3,($498.75),-0.45%,$78.75,12.88%,,$0.00,$0.00
,Buy to Cover,05/05/2026 10:35,chiudoShort,$7346.75,,($498.75),$56801.25,,($532.50),5.52%,-81.60%,$0.00,$0.00
1379,Sell Short,05/05/2026 05:35,Sell3,$7320.75,$0.00,4,($520.00),-0.36%,$195.00,25.66%,,$0.00,$0.00
,Buy to Cover,05/05/2026 10:35,chiudoShort,$7346.75,,($520.00),$56281.25,,($565.00),5.92%,-68.42%,$0.00,$0.00
1380,Sell Short,06/05/2026 03:55,Sell2,$7392.00,$0.00,3,($607.50),-0.55%,$97.50,12.56%,,$0.00,$0.00
,Buy to Cover,06/05/2026 10:35,chiudoShort,$7432.50,,($607.50),$55673.75,,($678.75),9.18%,-78.26%,$0.00,$0.00
1381,Sell Short,06/05/2026 04:00,Sell3,$7399.50,$0.00,4,($660.00),-0.45%,$280.00,27.05%,,$0.00,$0.00
,Buy to Cover,06/05/2026 10:35,chiudoShort,$7432.50,,($660.00),$55013.75,,($755.00),9.18%,-63.77%,$0.00,$0.00
1382,Sell Short,07/05/2026 01:45,Sell2,$7464.25,$0.00,3,$63.75,0.06%,$270.00,66.67%,,$0.00,$0.00
,Buy to Cover,07/05/2026 10:35,chiudoShort,$7460.00,,$63.75,$55077.50,,($135.00),49.07%,15.74%,$0.00,$0.00
1383,Sell Short,07/05/2026 02:15,Sell3,$7471.75,$0.00,4,$235.00,0.16%,$510.00,94.44%,,$0.00,$0.00
,Buy to Cover,07/05/2026 10:35,chiudoShort,$7460.00,,$235.00,$55312.50,,($30.00),49.07%,43.52%,$0.00,$0.00
1384,Sell Short,11/05/2026 08:35,Sell2,$7485.00,$0.00,3,($367.50),-0.33%,$45.00,10.81%,,$0.00,$0.00
,Buy to Cover,11/05/2026 10:35,chiudoShort,$7509.50,,($367.50),$54945.00,,($371.25),0.90%,-88.29%,$0.00,$0.00
1385,Sell Short,11/05/2026 08:50,Sell3,$7492.50,$0.00,4,($340.00),-0.23%,$170.00,33.01%,,$0.00,$0.00
,Buy to Cover,11/05/2026 10:35,chiudoShort,$7509.50,,($340.00),$54605.00,,($345.00),0.97%,-66.02%,$0.00,$0.00
1386,Sell Short,13/05/2026 02:50,Sell2,$7508.25,$0.00,3,$532.50,0.47%,$532.50,81.14%,,$0.00,$0.00
,Buy to Cover,13/05/2026 08:45,Cover,$7472.75,,$532.50,$55137.50,,($123.75),100.00%,81.14%,$0.00,$0.00
1387,Sell Short,13/05/2026 03:45,Sell3,$7515.75,$0.00,4,$860.00,0.57%,$860.00,98.29%,,$0.00,$0.00
,Buy to Cover,13/05/2026 08:45,Cover,$7472.75,,$860.00,$55997.50,,($15.00),100.00%,98.29%,$0.00,$0.00
1388,Sell Short,14/05/2026 07:10,Sell2,$7559.00,$0.00,3,($498.75),-0.44%,$251.25,31.46%,,$0.00,$0.00
,Buy to Cover,14/05/2026 10:35,chiudoShort,$7592.25,,($498.75),$55498.75,,($547.50),6.10%,-62.44%,$0.00,$0.00
1389,Sell Short,14/05/2026 09:20,Sell3,$7566.50,$0.00,4,($515.00),-0.34%,$95.00,14.07%,,$0.00,$0.00
,Buy to Cover,14/05/2026 10:35,chiudoShort,$7592.25,,($515.00),$54983.75,,($580.00),9.63%,-76.30%,$0.00,$0.00
1390,Sell Short,18/05/2026 07:50,Sell3,$7512.50,$0.00,4,$1075.00,0.72%,$1100.00,92.83%,,$0.00,$0.00
,Buy to Cover,18/05/2026 10:35,chiudoShort,$7458.75,,$1075.00,$56058.75,,($85.00),97.89%,90.72%,$0.00,$0.00
1391,Sell Short,18/05/2026 08:55,Sell2,$7505.00,$0.00,3,$566.25,0.50%,$566.25,76.26%,,$0.00,$0.00
,Buy to Cover,18/05/2026 09:40,Target2lottoS,$7467.25,,$566.25,$56625.00,,($176.25),100.00%,76.26%,$0.00,$0.00
1392,Sell Short,20/05/2026 03:40,Sell2,$7463.75,$0.00,3,($457.50),-0.41%,$367.50,30.15%,,$0.00,$0.00
,Buy to Cover,20/05/2026 10:35,chiudoShort,$7494.25,,($457.50),$56167.50,,($851.25),32.31%,-37.54%,$0.00,$0.00
1393,Sell Short,20/05/2026 05:35,Sell3,$7471.25,$0.00,4,($460.00),-0.31%,$640.00,39.38%,,$0.00,$0.00
,Buy to Cover,20/05/2026 10:35,chiudoShort,$7494.25,,($460.00),$55707.50,,($985.00),32.31%,-28.31%,$0.00,$0.00
1394,Sell Short,21/05/2026 03:20,Sell2,$7524.00,$0.00,3,$570.00,0.51%,$570.00,81.72%,,$0.00,$0.00
,Buy to Cover,21/05/2026 05:40,Target2lottoS,$7486.00,,$570.00,$56277.50,,($127.50),100.00%,81.72%,$0.00,$0.00
1395,Sell Short,21/05/2026 03:20,Sell3,$7531.50,$0.00,4,$875.00,0.58%,$1225.00,98.39%,,$0.00,$0.00
,Buy to Cover,21/05/2026 10:35,chiudoShort,$7487.75,,$875.00,$57152.50,,($20.00),71.89%,70.28%,$0.00,$0.00
1396,Sell Short,28/05/2026 09:15,Sell2,$7628.00,$0.00,3,($123.75),-0.11%,$217.50,59.18%,,$0.00,$0.00
,Buy to Cover,28/05/2026 10:35,chiudoShort,$7636.25,,($123.75),$57028.75,,($150.00),7.14%,-33.67%,$0.00,$0.00
1397,Sell Short,28/05/2026 09:15,Sell3,$7635.50,$0.00,4,($15.00),-0.01%,$440.00,89.80%,,$0.00,$0.00
,Buy to Cover,28/05/2026 10:35,chiudoShort,$7636.25,,($15.00),$57013.75,,($50.00),7.14%,-3.06%,$0.00,$0.00
1398,Sell Short,29/05/2026 08:45,Sell2,$7662.75,$0.00,3,$26.25,0.02%,$341.25,66.42%,,$0.00,$0.00
,Buy to Cover,29/05/2026 10:35,chiudoShort,$7661.00,,$26.25,$57040.00,,($172.50),38.69%,5.11%,$0.00,$0.00
1399,Sell Short,29/05/2026 08:50,Sell3,$7670.50,$0.00,4,$190.00,0.12%,$610.00,89.05%,,$0.00,$0.00
,Buy to Cover,29/05/2026 10:35,chiudoShort,$7661.00,,$190.00,$57230.00,,($75.00),38.69%,27.74%,$0.00,$0.00
