

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
1016,Buy,04/12/2024 10:30,LE,$2959.3,$0.00,3,($108.00),-0.12%,$132.00,39.29%,,$0.00,$0.00
,Sell,04/12/2024 17:00,LX,$2955.7,,($108.00),$24429.00,,($204.00),28.57%,-32.14%,$0.00,$0.00
1017,Sell Short,17/12/2024 04:05,SE,$2940.7,$0.00,3,($102.00),-0.12%,$396.00,67.69%,,$0.00,$0.00
,Buy to Cover,17/12/2024 17:00,SX,$2944.1,,($102.00),$24327.00,,($189.00),14.87%,-17.44%,$0.00,$0.00
1018,Sell Short,18/12/2024 14:10,SE,$2922.8,$0.00,3,$1266.00,1.44%,$1275.00,99.53%,,$0.00,$0.00
,Buy to Cover,18/12/2024 17:00,SX,$2880.6,,$1266.00,$25593.00,,($6.00),99.30%,98.83%,$0.00,$0.00
1019,Buy,20/12/2024 10:15,LE,$2921.6,$0.00,3,$15.00,0.02%,$414.00,87.34%,,$0.00,$0.00
,Sell,20/12/2024 17:00,LX,$2922.1,,$15.00,$25608.00,,($60.00),15.82%,3.16%,$0.00,$0.00
1020,Buy,25/12/2024 21:05,LE,$2926.1,$0.00,3,$279.00,0.32%,$342.00,62.98%,,$0.00,$0.00
,Sell,26/12/2024 17:00,LX,$2935.4,,$279.00,$25887.00,,($201.00),88.40%,51.38%,$0.00,$0.00
1021,Buy,07/01/2025 08:30,LE,$2955.7,$0.00,3,($531.00),-0.60%,$129.00,19.55%,,$0.00,$0.00
,Sell,07/01/2025 10:10,Stop Loss,$2938.0,,($531.00),$25356.00,,($531.00),0.00%,-80.45%,$0.00,$0.00
1022,Buy,07/01/2025 10:20,LE,$2944.5,$0.00,3,$6.00,0.01%,$222.00,56.49%,,$0.00,$0.00
,Sell,07/01/2025 17:00,LX,$2944.7,,$6.00,$25362.00,,($171.00),45.04%,1.53%,$0.00,$0.00
1023,Buy,10/01/2025 05:25,LE,$2991.6,$0.00,3,($540.00),-0.60%,$45.00,7.69%,,$0.00,$0.00
,Sell,10/01/2025 08:35,Stop Loss,$2973.6,,($540.00),$24822.00,,($540.00),0.00%,-92.31%,$0.00,$0.00
1024,Buy,10/01/2025 08:40,LE,$2977.4,$0.00,3,$627.00,0.70%,$1176.00,93.56%,,$0.00,$0.00
,Sell,10/01/2025 17:00,LX,$2998.3,,$627.00,$25449.00,,($81.00),56.32%,49.88%,$0.00,$0.00
1025,Buy,15/01/2025 03:15,LE,$2982.7,$0.00,3,$630.00,0.70%,$630.00,86.78%,,$0.00,$0.00
,Sell,15/01/2025 17:00,LX,$3003.7,,$630.00,$26079.00,,($96.00),100.00%,86.78%,$0.00,$0.00
1026,Sell Short,20/01/2025 08:40,SE,$3011.5,$0.00,3,($546.00),-0.60%,$435.00,44.34%,,$0.00,$0.00
,Buy to Cover,21/01/2025 09:45,Stop Loss,$3029.7,,($546.00),$25533.00,,($546.00),0.00%,-55.66%,$0.00,$0.00
1027,Buy,21/01/2025 10:00,LE,$3035.2,$0.00,3,$165.00,0.18%,$255.00,59.44%,,$0.00,$0.00
,Sell,21/01/2025 17:00,LX,$3040.7,,$165.00,$25698.00,,($174.00),79.02%,38.46%,$0.00,$0.00
1028,Buy,23/01/2025 21:50,LE,$3062.1,$0.00,3,($75.00),-0.08%,$429.00,74.87%,,$0.00,$0.00
,Sell,24/01/2025 17:00,LX,$3059.6,,($75.00),$25623.00,,($144.00),12.04%,-13.09%,$0.00,$0.00
1029,Sell Short,27/01/2025 02:35,SE,$3034.9,$0.00,3,($552.00),-0.61%,$39.00,6.60%,,$0.00,$0.00
,Buy to Cover,27/01/2025 05:30,Stop Loss,$3053.3,,($552.00),$25071.00,,($552.00),0.00%,-93.40%,$0.00,$0.00
1030,Sell Short,27/01/2025 08:05,SE,$3043.7,$0.00,3,$564.00,0.62%,$906.00,85.55%,,$0.00,$0.00
,Buy to Cover,27/01/2025 17:00,SX,$3024.9,,$564.00,$25635.00,,($153.00),67.71%,53.26%,$0.00,$0.00
1031,Buy,30/01/2025 03:15,LE,$3063.5,$0.00,3,$1290.00,1.40%,$1326.00,93.84%,,$0.00,$0.00
,Sell,30/01/2025 17:00,LX,$3106.5,,$1290.00,$26925.00,,($87.00),97.45%,91.30%,$0.00,$0.00
1032,Buy,07/02/2025 10:25,LE,$3159.6,$0.00,3,($567.00),-0.60%,$168.00,22.86%,,$0.00,$0.00
,Sell,07/02/2025 11:45,Stop Loss,$3140.7,,($567.00),$26358.00,,($567.00),0.00%,-77.14%,$0.00,$0.00
1033,Buy,20/02/2025 02:45,LE,$3224.1,$0.00,3,($579.00),-0.60%,$117.00,16.81%,,$0.00,$0.00
,Sell,20/02/2025 08:55,Stop Loss,$3204.8,,($579.00),$25779.00,,($579.00),0.00%,-83.19%,$0.00,$0.00
1034,Buy,20/02/2025 12:45,LE,$3217.6,$0.00,3,($213.00),-0.22%,$21.00,4.76%,,$0.00,$0.00
,Sell,20/02/2025 17:00,LX,$3210.5,,($213.00),$25566.00,,($420.00),46.94%,-48.30%,$0.00,$0.00
1035,Sell Short,21/02/2025 01:05,SE,$3195.0,$0.00,3,($579.00),-0.60%,$312.00,35.02%,,$0.00,$0.00
,Buy to Cover,21/02/2025 14:00,Stop Loss,$3214.3,,($579.00),$24987.00,,($579.00),0.00%,-64.98%,$0.00,$0.00
1036,Buy,07/03/2025 10:00,LE,$3189.5,$0.00,3,($573.00),-0.60%,$111.00,16.23%,,$0.00,$0.00
,Sell,07/03/2025 12:15,Stop Loss,$3170.4,,($573.00),$24414.00,,($573.00),0.00%,-83.77%,$0.00,$0.00
1037,Sell Short,10/03/2025 12:55,SE,$3160.0,$0.00,3,$387.00,0.41%,$633.00,96.79%,,$0.00,$0.00
,Buy to Cover,10/03/2025 17:00,SX,$3147.1,,$387.00,$24801.00,,($21.00),62.39%,59.17%,$0.00,$0.00
1038,Sell Short,21/03/2025 01:50,SE,$3285.6,$0.00,3,$81.00,0.08%,$813.00,65.62%,,$0.00,$0.00
,Buy to Cover,21/03/2025 17:00,SX,$3282.9,,$81.00,$24882.00,,($426.00),40.92%,6.54%,$0.00,$0.00
1039,Buy,25/03/2025 10:05,LE,$3291.9,$0.00,3,($342.00),-0.35%,$144.00,24.87%,,$0.00,$0.00
,Sell,25/03/2025 17:00,LX,$3280.5,,($342.00),$24540.00,,($435.00),16.06%,-59.07%,$0.00,$0.00
1040,Buy,26/03/2025 22:50,LE,$3291.0,$0.00,3,$987.00,1.00%,$1080.00,93.75%,,$0.00,$0.00
,Sell,27/03/2025 17:00,LX,$3323.9,,$987.00,$25527.00,,($72.00),91.93%,85.68%,$0.00,$0.00
1041,Buy,02/04/2025 12:30,LE,$3401.0,$0.00,3,($612.00),-0.60%,$42.00,6.42%,,$0.00,$0.00
,Sell,02/04/2025 16:15,Stop Loss,$3380.6,,($612.00),$24915.00,,($612.00),0.00%,-93.58%,$0.00,$0.00
1042,Buy,09/04/2025 01:20,LE,$3261.7,$0.00,3,$1794.00,1.83%,$2442.00,91.36%,,$0.00,$0.00
,Sell,09/04/2025 17:00,LX,$3321.5,,$1794.00,$26709.00,,($231.00),75.76%,67.12%,$0.00,$0.00
1043,Buy,04/05/2025 22:10,LE,$3501.5,$0.00,3,$1968.00,1.87%,$2100.00,81.40%,,$0.00,$0.00
,Sell,05/05/2025 17:00,LX,$3567.1,,$1968.00,$28677.00,,($480.00),94.88%,76.28%,$0.00,$0.00
1044,Sell Short,14/05/2025 08:05,SE,$3445.7,$0.00,3,$1146.00,1.11%,$1491.00,90.04%,,$0.00,$0.00
,Buy to Cover,14/05/2025 17:00,SX,$3407.5,,$1146.00,$29823.00,,($165.00),79.17%,69.20%,$0.00,$0.00
1045,Sell Short,27/05/2025 01:45,SE,$3548.2,$0.00,3,$723.00,0.68%,$1203.00,90.32%,,$0.00,$0.00
,Buy to Cover,27/05/2025 17:00,SX,$3524.1,,$723.00,$30546.00,,($129.00),63.96%,54.28%,$0.00,$0.00
1046,Sell Short,28/05/2025 21:05,SE,$3485.6,$0.00,3,($633.00),-0.61%,$606.00,48.91%,,$0.00,$0.00
,Buy to Cover,29/05/2025 04:00,Stop Loss,$3506.7,,($633.00),$29913.00,,($633.00),0.00%,-51.09%,$0.00,$0.00
1047,Buy,29/05/2025 12:05,LE,$3547.7,$0.00,3,($255.00),-0.24%,$156.00,30.77%,,$0.00,$0.00
,Sell,29/05/2025 17:00,LX,$3539.2,,($255.00),$29658.00,,($351.00),18.93%,-50.30%,$0.00,$0.00
1048,Buy,10/06/2025 07:10,LE,$3554.8,$0.00,3,($426.00),-0.40%,$366.00,40.26%,,$0.00,$0.00
,Sell,10/06/2025 17:00,LX,$3540.6,,($426.00),$29232.00,,($543.00),12.87%,-46.86%,$0.00,$0.00
1049,Buy,11/06/2025 08:40,LE,$3573.5,$0.00,3,($642.00),-0.60%,$168.00,20.74%,,$0.00,$0.00
,Sell,11/06/2025 09:00,Stop Loss,$3552.1,,($642.00),$28590.00,,($642.00),0.00%,-79.26%,$0.00,$0.00
1050,Sell Short,18/06/2025 15:30,SE,$3582.0,$0.00,3,($36.00),-0.03%,$156.00,41.60%,,$0.00,$0.00
,Buy to Cover,18/06/2025 17:00,SX,$3583.2,,($36.00),$28554.00,,($219.00),48.80%,-9.60%,$0.00,$0.00
1051,Sell Short,23/06/2025 21:05,SE,$3559.7,$0.00,3,$777.00,0.73%,$1626.00,84.95%,,$0.00,$0.00
,Buy to Cover,24/06/2025 17:00,SX,$3533.8,,$777.00,$29331.00,,($288.00),55.64%,40.60%,$0.00,$0.00
1052,Buy,26/06/2025 04:55,LE,$3557.9,$0.00,3,($639.00),-0.60%,$84.00,11.62%,,$0.00,$0.00
,Sell,26/06/2025 08:55,Stop Loss,$3536.6,,($639.00),$28692.00,,($639.00),0.00%,-88.38%,$0.00,$0.00
1053,Sell Short,27/06/2025 00:05,SE,$3504.1,$0.00,3,$621.00,0.59%,$1224.00,87.74%,,$0.00,$0.00
,Buy to Cover,27/06/2025 17:00,SX,$3483.4,,$621.00,$29313.00,,($171.00),56.77%,44.52%,$0.00,$0.00
1054,Buy,01/08/2025 08:40,LE,$3520.9,$0.00,3,$1068.00,1.01%,$1077.00,98.90%,,$0.00,$0.00
,Sell,01/08/2025 17:00,LX,$3556.5,,$1068.00,$30381.00,,($12.00),99.17%,98.07%,$0.00,$0.00
1055,Buy,05/08/2025 10:45,LE,$3578.5,$0.00,3,($102.00),-0.10%,$192.00,47.06%,,$0.00,$0.00
,Sell,05/08/2025 17:00,LX,$3575.1,,($102.00),$30279.00,,($216.00),27.94%,-25.00%,$0.00,$0.00
1056,Buy,07/08/2025 02:50,LE,$3595.0,$0.00,3,$657.00,0.61%,$711.00,54.86%,,$0.00,$0.00
,Sell,07/08/2025 17:00,LX,$3616.9,,$657.00,$30936.00,,($585.00),95.83%,50.69%,$0.00,$0.00
1057,Buy,13/08/2025 06:00,LE,$3555.4,$0.00,3,($255.00),-0.24%,$216.00,32.14%,,$0.00,$0.00
,Sell,13/08/2025 17:00,LX,$3546.9,,($255.00),$30681.00,,($456.00),29.91%,-37.95%,$0.00,$0.00
1058,Buy,17/08/2025 23:40,LE,$3533.9,$0.00,3,($453.00),-0.43%,$297.00,39.60%,,$0.00,$0.00
,Sell,18/08/2025 10:05,SE,$3518.8,,($453.00),$30228.00,,($453.00),0.00%,-60.40%,$0.00,$0.00
1059,Sell Short,18/08/2025 10:05,SE,$3518.8,$0.00,3,$18.00,0.02%,$102.00,36.96%,,$0.00,$0.00
,Buy to Cover,18/08/2025 17:00,SX,$3518.2,,$18.00,$30246.00,,($174.00),69.57%,6.52%,$0.00,$0.00
1060,Sell Short,19/08/2025 12:35,SE,$3503.0,$0.00,3,$129.00,0.12%,$162.00,78.26%,,$0.00,$0.00
,Buy to Cover,19/08/2025 17:00,SX,$3498.7,,$129.00,$30375.00,,($45.00),84.06%,62.32%,$0.00,$0.00
1061,Sell Short,22/08/2025 08:40,SE,$3505.4,$0.00,3,($633.00),-0.60%,$57.00,8.26%,,$0.00,$0.00
,Buy to Cover,22/08/2025 10:05,Stop Loss,$3526.5,,($633.00),$29742.00,,($633.00),0.00%,-91.74%,$0.00,$0.00
1062,Buy,22/08/2025 10:05,LE,$3533.6,$0.00,3,$717.00,0.68%,$900.00,92.02%,,$0.00,$0.00
,Sell,22/08/2025 17:00,LX,$3557.5,,$717.00,$30459.00,,($78.00),81.29%,73.31%,$0.00,$0.00
1063,Buy,26/08/2025 00:05,LE,$3560.6,$0.00,3,$654.00,0.61%,$669.00,74.09%,,$0.00,$0.00
,Sell,26/08/2025 17:00,LX,$3582.4,,$654.00,$31113.00,,($234.00),98.34%,72.43%,$0.00,$0.00
1064,Buy,28/08/2025 08:15,LE,$3605.9,$0.00,3,$339.00,0.31%,$387.00,48.50%,,$0.00,$0.00
,Sell,28/08/2025 17:00,LX,$3617.2,,$339.00,$31452.00,,($411.00),93.98%,42.48%,$0.00,$0.00
1065,Buy,05/09/2025 08:40,LE,$3776.4,$0.00,3,$129.00,0.11%,$573.00,65.86%,,$0.00,$0.00
,Sell,05/09/2025 17:00,LX,$3780.7,,$129.00,$31581.00,,($297.00),48.97%,14.83%,$0.00,$0.00
1066,Buy,12/09/2025 01:25,LE,$3835.4,$0.00,3,($420.00),-0.37%,$0.00,0.00%,,$0.00,$0.00
,Sell,12/09/2025 17:00,LX,$3821.4,,($420.00),$31161.00,,($600.00),30.00%,-70.00%,$0.00,$0.00
1067,Sell Short,17/09/2025 02:15,SE,$3852.6,$0.00,3,$0.00,0.00%,$519.00,44.70%,,$0.00,$0.00
,Buy to Cover,17/09/2025 14:05,BreakEven Stop,$3852.6,,$0.00,$31161.00,,($642.00),55.30%,0.00%,$0.00,$0.00
1068,Sell Short,17/09/2025 14:05,SE,$3852.6,$0.00,3,($696.00),-0.60%,$789.00,53.13%,,$0.00,$0.00
,Buy to Cover,17/09/2025 14:10,Stop Loss,$3875.8,,($696.00),$30465.00,,($696.00),0.00%,-46.87%,$0.00,$0.00
1069,Buy,17/09/2025 14:10,LE,$3878.8,$0.00,3,($696.00),-0.60%,$153.00,18.02%,,$0.00,$0.00
,Sell,17/09/2025 14:25,Stop Loss,$3855.6,,($696.00),$29769.00,,($696.00),0.00%,-81.98%,$0.00,$0.00
1070,Sell Short,17/09/2025 14:35,SE,$3852.6,$0.00,3,$576.00,0.50%,$984.00,95.35%,,$0.00,$0.00
,Buy to Cover,17/09/2025 17:00,SX,$3833.4,,$576.00,$30345.00,,($48.00),60.47%,55.81%,$0.00,$0.00
1071,Buy,19/09/2025 11:15,LE,$3846.4,$0.00,3,$387.00,0.34%,$396.00,66.67%,,$0.00,$0.00
,Sell,19/09/2025 17:00,LX,$3859.3,,$387.00,$30732.00,,($198.00),98.48%,65.15%,$0.00,$0.00
1072,Sell Short,24/09/2025 12:05,SE,$3913.5,$0.00,3,$144.00,0.12%,$714.00,82.93%,,$0.00,$0.00
,Buy to Cover,24/09/2025 17:00,SX,$3908.7,,$144.00,$30876.00,,($147.00),33.80%,16.72%,$0.00,$0.00
1073,Buy,26/09/2025 09:20,LE,$3935.2,$0.00,3,($117.00),-0.10%,$579.00,59.57%,,$0.00,$0.00
,Sell,26/09/2025 17:00,LX,$3931.3,,($117.00),$30759.00,,($393.00),28.40%,-12.04%,$0.00,$0.00
1074,Buy,28/09/2025 22:30,LE,$3961.6,$0.00,3,$1224.00,1.03%,$1236.00,90.15%,,$0.00,$0.00
,Sell,29/09/2025 17:00,LX,$4002.4,,$1224.00,$31983.00,,($135.00),99.12%,89.28%,$0.00,$0.00
1075,Buy,02/10/2025 09:35,LE,$4061.8,$0.00,3,($729.00),-0.60%,$30.00,3.95%,,$0.00,$0.00
,Sell,02/10/2025 10:05,Stop Loss,$4037.5,,($729.00),$31254.00,,($729.00),0.00%,-96.05%,$0.00,$0.00
1076,Sell Short,27/10/2025 05:05,SE,$4195.6,$0.00,3,$0.00,0.00%,$825.00,76.60%,,$0.00,$0.00
,Buy to Cover,27/10/2025 08:30,BreakEven Stop,$4195.6,,$0.00,$31254.00,,($252.00),23.40%,0.00%,$0.00,$0.00
1077,Sell Short,27/10/2025 08:30,SE,$4195.6,$0.00,3,$1797.00,1.43%,$2088.00,87.55%,,$0.00,$0.00
,Buy to Cover,27/10/2025 17:00,SX,$4135.7,,$1797.00,$33051.00,,($297.00),87.80%,75.35%,$0.00,$0.00
1078,Sell Short,04/11/2025 09:35,SE,$4100.7,$0.00,3,($744.00),-0.60%,$714.00,48.97%,,$0.00,$0.00
,Buy to Cover,04/11/2025 11:25,Stop Loss,$4125.5,,($744.00),$32307.00,,($744.00),0.00%,-51.03%,$0.00,$0.00
1079,Sell Short,04/11/2025 12:10,SE,$4112.7,$0.00,3,$897.00,0.73%,$996.00,90.22%,,$0.00,$0.00
,Buy to Cover,04/11/2025 17:00,SX,$4082.8,,$897.00,$33204.00,,($108.00),91.03%,81.25%,$0.00,$0.00
1080,Buy,07/11/2025 11:40,LE,$4167.9,$0.00,3,($750.00),-0.60%,$237.00,24.01%,,$0.00,$0.00
,Sell,07/11/2025 12:10,Stop Loss,$4142.9,,($750.00),$32454.00,,($750.00),0.00%,-75.99%,$0.00,$0.00
1081,Buy,12/11/2025 10:15,LE,$4293.9,$0.00,3,$1446.00,1.12%,$1938.00,100.00%,,$0.00,$0.00
,Sell,12/11/2025 17:00,LX,$4342.1,,$1446.00,$33900.00,,$0.00,74.61%,74.61%,$0.00,$0.00
1082,Sell Short,19/11/2025 21:25,SE,$4188.6,$0.00,3,($759.00),-0.60%,$243.00,24.25%,,$0.00,$0.00
,Buy to Cover,19/11/2025 22:05,Stop Loss,$4213.9,,($759.00),$33141.00,,($759.00),0.00%,-75.75%,$0.00,$0.00
1083,Sell Short,21/11/2025 01:35,SE,$4168.7,$0.00,3,($756.00),-0.60%,$291.00,27.79%,,$0.00,$0.00
,Buy to Cover,21/11/2025 04:15,Stop Loss,$4193.9,,($756.00),$32385.00,,($756.00),0.00%,-72.21%,$0.00,$0.00
1084,Sell Short,21/11/2025 05:15,SE,$4176.0,$0.00,3,($753.00),-0.60%,$240.00,24.17%,,$0.00,$0.00
,Buy to Cover,21/11/2025 07:35,Stop Loss,$4201.1,,($753.00),$31632.00,,($753.00),0.00%,-75.83%,$0.00,$0.00
1085,Buy,25/11/2025 22:15,LE,$4305.2,$0.00,3,($774.00),-0.60%,$213.00,21.58%,,$0.00,$0.00
,Sell,26/11/2025 09:10,Stop Loss,$4279.4,,($774.00),$30858.00,,($774.00),0.00%,-78.42%,$0.00,$0.00
1086,Buy,26/11/2025 10:35,LE,$4296.7,$0.00,3,$123.00,0.10%,$411.00,90.73%,,$0.00,$0.00
,Sell,26/11/2025 17:00,LX,$4300.8,,$123.00,$30981.00,,($42.00),36.42%,27.15%,$0.00,$0.00
1087,Buy,27/11/2025 21:05,LE,$4328.1,$0.00,3,($780.00),-0.60%,$57.00,6.81%,,$0.00,$0.00
,Sell,28/11/2025 08:35,Stop Loss,$4302.1,,($780.00),$30201.00,,($780.00),0.00%,-93.19%,$0.00,$0.00
1088,Buy,28/11/2025 08:35,LE,$4303.1,$0.00,3,$2019.00,1.56%,$2994.00,95.69%,,$0.00,$0.00
,Sell,01/12/2025 17:00,LX,$4370.4,,$2019.00,$32220.00,,($135.00),68.84%,64.53%,$0.00,$0.00
1089,Sell Short,02/12/2025 01:25,SE,$4345.4,$0.00,3,$0.00,0.00%,$930.00,77.11%,,$0.00,$0.00
,Buy to Cover,02/12/2025 08:05,BreakEven Stop,$4345.4,,$0.00,$32220.00,,($276.00),22.89%,0.00%,$0.00,$0.00
1090,Sell Short,02/12/2025 08:05,SE,$4345.4,$0.00,3,$0.00,0.00%,$1455.00,70.39%,,$0.00,$0.00
,Buy to Cover,02/12/2025 15:40,BreakEven Stop,$4345.4,,$0.00,$32220.00,,($612.00),29.61%,0.00%,$0.00,$0.00
1091,Buy,05/12/2025 02:20,LE,$4361.1,$0.00,3,$0.00,0.00%,$987.00,73.27%,,$0.00,$0.00
,Sell,05/12/2025 11:10,BreakEven Stop,$4361.1,,$0.00,$32220.00,,($360.00),26.73%,0.00%,$0.00,$0.00
1092,Buy,05/12/2025 11:10,LE,$4361.1,$0.00,3,($783.00),-0.60%,$0.00,0.00%,,$0.00,$0.00
,Sell,05/12/2025 11:20,Stop Loss,$4335.0,,($783.00),$31437.00,,($783.00),0.00%,-100.00%,$0.00,$0.00
1093,Buy,05/12/2025 12:35,LE,$4353.1,$0.00,3,($780.00),-0.60%,$36.00,4.41%,,$0.00,$0.00
,Sell,05/12/2025 16:20,Stop Loss,$4327.1,,($780.00),$30657.00,,($780.00),0.00%,-95.59%,$0.00,$0.00
1094,Buy,09/12/2025 11:10,LE,$4350.3,$0.00,3,($294.00),-0.23%,$138.00,21.60%,,$0.00,$0.00
,Sell,09/12/2025 17:00,LX,$4340.5,,($294.00),$30363.00,,($501.00),32.39%,-46.01%,$0.00,$0.00
1095,Buy,10/12/2025 15:05,LE,$4353.9,$0.00,3,$225.00,0.17%,$552.00,98.40%,,$0.00,$0.00
,Sell,10/12/2025 17:00,LX,$4361.4,,$225.00,$30588.00,,($9.00),41.71%,40.11%,$0.00,$0.00
1096,Buy,21/12/2025 21:05,LE,$4518.8,$0.00,3,$1977.00,1.46%,$2073.00,93.76%,,$0.00,$0.00
,Sell,22/12/2025 17:00,LX,$4584.7,,$1977.00,$32565.00,,($138.00),95.66%,89.42%,$0.00,$0.00
1097,Buy,26/12/2025 10:45,LE,$4678.7,$0.00,3,($840.00),-0.60%,$261.00,23.71%,,$0.00,$0.00
,Sell,26/12/2025 12:35,Stop Loss,$4650.7,,($840.00),$31725.00,,($840.00),0.00%,-76.29%,$0.00,$0.00
1098,Buy,26/12/2025 12:50,LE,$4657.4,$0.00,3,$258.00,0.18%,$411.00,61.99%,,$0.00,$0.00
,Sell,26/12/2025 17:00,LX,$4666.0,,$258.00,$31983.00,,($252.00),76.92%,38.91%,$0.00,$0.00
1099,Sell Short,31/12/2025 00:55,SE,$4425.4,$0.00,3,$0.00,0.00%,$1125.00,97.15%,,$0.00,$0.00
,Buy to Cover,31/12/2025 01:35,BreakEven Stop,$4425.4,,$0.00,$31983.00,,($33.00),2.85%,0.00%,$0.00,$0.00
1100,Sell Short,31/12/2025 01:35,SE,$4425.4,$0.00,3,($801.00),-0.60%,$192.00,19.34%,,$0.00,$0.00
,Buy to Cover,31/12/2025 04:45,Stop Loss,$4452.1,,($801.00),$31182.00,,($801.00),0.00%,-80.66%,$0.00,$0.00
1101,Sell Short,31/12/2025 04:55,SE,$4442.9,$0.00,3,($804.00),-0.60%,$747.00,48.16%,,$0.00,$0.00
,Buy to Cover,31/12/2025 10:00,Stop Loss,$4469.7,,($804.00),$30378.00,,($804.00),0.00%,-51.84%,$0.00,$0.00
1102,Sell Short,31/12/2025 11:10,SE,$4442.9,$0.00,3,$240.00,0.18%,$681.00,77.47%,,$0.00,$0.00
,Buy to Cover,31/12/2025 17:00,SX,$4434.9,,$240.00,$30618.00,,($198.00),49.83%,27.30%,$0.00,$0.00
1103,Buy,02/01/2026 06:00,LE,$4512.6,$0.00,3,($810.00),-0.60%,$174.00,17.68%,,$0.00,$0.00
,Sell,02/01/2026 08:35,Stop Loss,$4485.6,,($810.00),$29808.00,,($810.00),0.00%,-82.32%,$0.00,$0.00
1104,Buy,02/01/2026 08:35,LE,$4487.4,$0.00,3,($807.00),-0.60%,$180.00,18.24%,,$0.00,$0.00
,Sell,02/01/2026 10:05,Stop Loss,$4460.5,,($807.00),$29001.00,,($807.00),0.00%,-81.76%,$0.00,$0.00
1105,Buy,04/01/2026 21:05,LE,$4517.4,$0.00,3,$0.00,0.00%,$1128.00,68.99%,,$0.00,$0.00
,Sell,05/01/2026 08:25,BreakEven Stop,$4517.4,,$0.00,$29001.00,,($507.00),31.01%,0.00%,$0.00,$0.00
1106,Buy,09/01/2026 10:30,LE,$4621.9,$0.00,3,$6.00,0.00%,$252.00,23.60%,,$0.00,$0.00
,Sell,09/01/2026 17:00,LX,$4622.1,,$6.00,$29007.00,,($816.00),76.97%,0.56%,$0.00,$0.00
1107,Buy,14/01/2026 00:10,LE,$4749.1,$0.00,3,($852.00),-0.60%,$129.00,13.15%,,$0.00,$0.00
,Sell,14/01/2026 09:50,Stop Loss,$4720.7,,($852.00),$28155.00,,($852.00),0.00%,-86.85%,$0.00,$0.00
1108,Buy,14/01/2026 13:55,LE,$4746.4,$0.00,3,($288.00),-0.20%,$258.00,31.16%,,$0.00,$0.00
,Sell,14/01/2026 17:00,LX,$4736.8,,($288.00),$27867.00,,($570.00),34.06%,-34.78%,$0.00,$0.00
1109,Sell Short,16/01/2026 10:35,SE,$4671.5,$0.00,3,$0.00,0.00%,$864.00,84.21%,,$0.00,$0.00
,Buy to Cover,16/01/2026 10:50,BreakEven Stop,$4671.5,,$0.00,$27867.00,,($162.00),15.79%,0.00%,$0.00,$0.00
1110,Sell Short,16/01/2026 10:50,SE,$4671.5,$0.00,3,($846.00),-0.60%,$144.00,14.55%,,$0.00,$0.00
,Buy to Cover,16/01/2026 11:15,Stop Loss,$4699.7,,($846.00),$27021.00,,($846.00),0.00%,-85.45%,$0.00,$0.00
1111,Sell Short,16/01/2026 12:25,SE,$4688.6,$0.00,3,($441.00),-0.31%,$123.00,19.52%,,$0.00,$0.00
,Buy to Cover,16/01/2026 17:00,SX,$4703.3,,($441.00),$26580.00,,($507.00),10.48%,-70.00%,$0.00,$0.00
1112,Buy,18/01/2026 21:05,LE,$4767.6,$0.00,3,$3102.00,2.17%,$3237.00,96.17%,,$0.00,$0.00
,Sell,20/01/2026 17:00,LX,$4871.0,,$3102.00,$29682.00,,($129.00),95.99%,92.16%,$0.00,$0.00
1113,Buy,27/01/2026 15:05,LE,$5210.3,$0.00,3,$2079.00,1.33%,$2517.00,100.00%,,$0.00,$0.00
,Sell,27/01/2026 17:00,LX,$5279.6,,$2079.00,$31761.00,,$0.00,82.60%,82.60%,$0.00,$0.00
1114,Sell Short,04/02/2026 21:55,SE,$4934.8,$0.00,3,$0.00,0.00%,$1422.00,100.00%,,$0.00,$0.00
,Buy to Cover,04/02/2026 22:00,BreakEven Stop,$4934.8,,$0.00,$31761.00,,$0.00,0.00%,0.00%,$0.00,$0.00
1115,Sell Short,04/02/2026 22:00,SE,$4934.8,$0.00,3,$0.00,0.00%,$1827.00,91.58%,,$0.00,$0.00
,Buy to Cover,04/02/2026 22:15,BreakEven Stop,$4934.8,,$0.00,$31761.00,,($168.00),8.42%,0.00%,$0.00,$0.00
1116,Sell Short,04/02/2026 22:15,SE,$4934.8,$0.00,3,($891.00),-0.60%,$537.00,37.61%,,$0.00,$0.00
,Buy to Cover,04/02/2026 22:25,Stop Loss,$4964.5,,($891.00),$30870.00,,($891.00),0.00%,-62.39%,$0.00,$0.00
1117,Sell Short,04/02/2026 22:35,SE,$4934.8,$0.00,3,($891.00),-0.60%,$381.00,29.95%,,$0.00,$0.00
,Buy to Cover,04/02/2026 22:55,Stop Loss,$4964.5,,($891.00),$29979.00,,($891.00),0.00%,-70.05%,$0.00,$0.00
1118,Buy,20/02/2026 04:10,LE,$5119.8,$0.00,3,($921.00),-0.60%,$909.00,49.67%,,$0.00,$0.00
,Sell,20/02/2026 10:10,Stop Loss,$5089.1,,($921.00),$29058.00,,($921.00),0.00%,-50.33%,$0.00,$0.00
1119,Buy,20/02/2026 10:15,LE,$5107.3,$0.00,3,$2550.00,1.66%,$2670.00,85.91%,,$0.00,$0.00
,Sell,20/02/2026 17:00,LX,$5192.3,,$2550.00,$31608.00,,($438.00),96.14%,82.05%,$0.00,$0.00
