

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,14/01/2020 09:30,SXlivS,$12390.75,,($555.00),$39520.00,,($560.00),0.74%,-82.22%,$0.00,$0.00
305,Sell Short,17/01/2020 10:30,SE,$12453.00,$0.00,1,($155.00),-0.06%,$20.00,10.00%,,$0.00,$0.00
,Buy to Cover,17/01/2020 10:45,SXlivS,$12460.75,,($155.00),$39365.00,,($180.00),12.50%,-77.50%,$0.00,$0.00
306,Sell Short,24/01/2020 09:45,SE,$12555.25,$0.00,1,($330.00),-0.13%,$95.00,17.43%,,$0.00,$0.00
,Buy to Cover,24/01/2020 10:30,SXlivS,$12571.75,,($330.00),$39035.00,,($450.00),22.02%,-60.55%,$0.00,$0.00
307,Sell Short,31/01/2020 09:00,SE,$12450.00,$0.00,1,$2630.00,1.06%,$3240.00,97.59%,,$0.00,$0.00
,Buy to Cover,31/01/2020 15:00,SXeoS,$12318.50,,$2630.00,$41665.00,,($80.00),81.63%,79.22%,$0.00,$0.00
308,Sell Short,11/02/2020 14:30,SE,$12833.50,$0.00,1,($210.00),-0.08%,$205.00,47.67%,,$0.00,$0.00
,Buy to Cover,11/02/2020 14:45,SXlivS,$12844.00,,($210.00),$41455.00,,($225.00),3.49%,-48.84%,$0.00,$0.00
309,Sell Short,20/02/2020 10:45,SE,$12927.25,$0.00,1,($640.00),-0.25%,$1765.00,71.75%,,$0.00,$0.00
,Buy to Cover,20/02/2020 15:00,SXeoS,$12959.25,,($640.00),$40815.00,,($695.00),2.24%,-26.02%,$0.00,$0.00
310,Sell Short,21/02/2020 09:15,SE,$12835.00,$0.00,1,$1635.00,0.64%,$2030.00,81.04%,,$0.00,$0.00
,Buy to Cover,21/02/2020 15:00,SXeoS,$12753.25,,$1635.00,$42450.00,,($475.00),84.23%,65.27%,$0.00,$0.00
311,Sell Short,03/03/2020 13:00,SE,$11942.25,$0.00,1,($1135.00),-0.48%,$2185.00,61.81%,,$0.00,$0.00
,Buy to Cover,03/03/2020 14:30,SXlivS,$11999.00,,($1135.00),$41315.00,,($1350.00),6.08%,-32.11%,$0.00,$0.00
312,Sell Short,11/03/2020 13:30,SE,$11313.25,$0.00,1,($555.00),-0.25%,$1970.00,60.06%,,$0.00,$0.00
,Buy to Cover,11/03/2020 15:00,SXlivS,$11341.00,,($555.00),$40760.00,,($1310.00),23.02%,-16.92%,$0.00,$0.00
313,Sell Short,16/03/2020 09:15,SE,$10553.75,$0.00,1,($2120.00),-1.00%,$1335.00,38.64%,,$0.00,$0.00
,Buy to Cover,16/03/2020 09:45,Stop Loss,$10659.75,,($2120.00),$38640.00,,($2120.00),0.00%,-61.36%,$0.00,$0.00
314,Sell Short,18/03/2020 12:45,SE,$10283.00,$0.00,1,($1655.00),-0.80%,$2790.00,62.42%,,$0.00,$0.00
,Buy to Cover,18/03/2020 14:15,SXlivS,$10365.75,,($1655.00),$36985.00,,($1680.00),0.56%,-37.02%,$0.00,$0.00
315,Sell Short,19/03/2020 09:00,SE,$10381.00,$0.00,1,($2080.00),-1.00%,$360.00,14.75%,,$0.00,$0.00
,Buy to Cover,19/03/2020 09:00,Stop Loss,$10485.00,,($2080.00),$34905.00,,($2080.00),0.00%,-85.25%,$0.00,$0.00
316,Sell Short,20/03/2020 11:30,SE,$10564.75,$0.00,1,$3405.00,1.61%,$3740.00,67.82%,,$0.00,$0.00
,Buy to Cover,20/03/2020 15:00,SXeoS,$10394.50,,$3405.00,$38310.00,,($1775.00),93.93%,61.74%,$0.00,$0.00
317,Sell Short,01/04/2020 14:45,SE,$10769.75,$0.00,1,$395.00,0.18%,$640.00,68.09%,,$0.00,$0.00
,Buy to Cover,01/04/2020 15:00,SXeoS,$10750.00,,$395.00,$38705.00,,($300.00),73.94%,42.02%,$0.00,$0.00
318,Sell Short,03/04/2020 11:00,SE,$10853.75,$0.00,1,$1610.00,0.74%,$1935.00,90.42%,,$0.00,$0.00
,Buy to Cover,03/04/2020 15:00,SXeoS,$10773.25,,$1610.00,$40315.00,,($205.00),84.81%,75.23%,$0.00,$0.00
319,Sell Short,09/04/2020 09:45,SE,$11544.00,$0.00,1,($270.00),-0.12%,$610.00,62.24%,,$0.00,$0.00
,Buy to Cover,09/04/2020 10:00,SXlivS,$11557.50,,($270.00),$40045.00,,($370.00),10.20%,-27.55%,$0.00,$0.00
320,Sell Short,17/04/2020 14:00,SE,$12039.75,$0.00,1,($370.00),-0.15%,$105.00,21.21%,,$0.00,$0.00
,Buy to Cover,17/04/2020 14:15,SXlivS,$12058.25,,($370.00),$39675.00,,($390.00),4.04%,-74.75%,$0.00,$0.00
321,Sell Short,21/04/2020 10:00,SE,$11822.00,$0.00,1,$1035.00,0.44%,$2930.00,83.83%,,$0.00,$0.00
,Buy to Cover,21/04/2020 15:00,SXeoS,$11770.25,,$1035.00,$40710.00,,($565.00),45.78%,29.61%,$0.00,$0.00
322,Sell Short,28/04/2020 09:45,SE,$12110.00,$0.00,1,$1335.00,0.55%,$2030.00,84.94%,,$0.00,$0.00
,Buy to Cover,28/04/2020 15:00,SXeoS,$12043.25,,$1335.00,$42045.00,,($360.00),70.92%,55.86%,$0.00,$0.00
323,Sell Short,12/05/2020 14:30,SE,$12573.25,$0.00,1,$1635.00,0.65%,$1750.00,90.44%,,$0.00,$0.00
,Buy to Cover,12/05/2020 15:00,SXeoS,$12491.50,,$1635.00,$43680.00,,($185.00),94.06%,84.50%,$0.00,$0.00
324,Sell Short,21/05/2020 10:00,SE,$12747.75,$0.00,1,($155.00),-0.06%,$185.00,32.17%,,$0.00,$0.00
,Buy to Cover,21/05/2020 10:15,SXlivS,$12755.50,,($155.00),$43525.00,,($390.00),40.87%,-26.96%,$0.00,$0.00
325,Sell Short,26/05/2020 10:45,SE,$12797.25,$0.00,1,($170.00),-0.07%,$1025.00,79.77%,,$0.00,$0.00
,Buy to Cover,26/05/2020 12:00,SXlivS,$12805.75,,($170.00),$43355.00,,($260.00),7.00%,-13.23%,$0.00,$0.00
326,Sell Short,27/05/2020 09:15,SE,$12621.00,$0.00,1,($950.00),-0.38%,$2300.00,69.07%,,$0.00,$0.00
,Buy to Cover,27/05/2020 12:45,SXlivS,$12668.50,,($950.00),$42405.00,,($1030.00),2.40%,-28.53%,$0.00,$0.00
327,Sell Short,02/06/2020 10:30,SE,$12843.50,$0.00,1,($740.00),-0.29%,$105.00,11.73%,,$0.00,$0.00
,Buy to Cover,02/06/2020 11:00,SXlivS,$12880.50,,($740.00),$41665.00,,($790.00),5.59%,-82.68%,$0.00,$0.00
328,Sell Short,04/06/2020 12:15,SE,$12959.25,$0.00,1,($245.00),-0.09%,$35.00,9.72%,,$0.00,$0.00
,Buy to Cover,04/06/2020 12:30,SXlivS,$12971.50,,($245.00),$41420.00,,($325.00),22.22%,-68.06%,$0.00,$0.00
329,Sell Short,11/06/2020 11:30,SE,$13164.50,$0.00,1,$3310.00,1.26%,$4780.00,99.07%,,$0.00,$0.00
,Buy to Cover,11/06/2020 15:00,SXeoS,$12999.00,,$3310.00,$44730.00,,($45.00),69.53%,68.60%,$0.00,$0.00
330,Sell Short,19/06/2020 11:30,SE,$13335.75,$0.00,1,($535.00),-0.20%,$1335.00,65.60%,,$0.00,$0.00
,Buy to Cover,19/06/2020 15:00,SXeoS,$13362.50,,($535.00),$44195.00,,($700.00),8.11%,-26.29%,$0.00,$0.00
331,Sell Short,24/06/2020 10:30,SE,$13357.25,$0.00,1,($415.00),-0.16%,$1650.00,73.17%,,$0.00,$0.00
,Buy to Cover,24/06/2020 15:00,SXeoS,$13378.00,,($415.00),$43780.00,,($605.00),8.43%,-18.40%,$0.00,$0.00
332,Sell Short,26/06/2020 09:30,SE,$13306.00,$0.00,1,$1360.00,0.51%,$2410.00,84.86%,,$0.00,$0.00
,Buy to Cover,26/06/2020 15:00,SXeoS,$13238.00,,$1360.00,$45140.00,,($430.00),63.03%,47.89%,$0.00,$0.00
333,Sell Short,09/07/2020 10:00,SE,$13996.25,$0.00,1,($690.00),-0.25%,$1775.00,68.67%,,$0.00,$0.00
,Buy to Cover,09/07/2020 12:15,SXlivS,$14030.75,,($690.00),$44450.00,,($810.00),4.64%,-26.69%,$0.00,$0.00
334,Sell Short,13/07/2020 13:45,SE,$14176.50,$0.00,1,($380.00),-0.13%,$970.00,64.03%,,$0.00,$0.00
,Buy to Cover,13/07/2020 14:00,SXlivS,$14195.50,,($380.00),$44070.00,,($545.00),10.89%,-25.08%,$0.00,$0.00
335,Sell Short,15/07/2020 11:15,SE,$13921.25,$0.00,1,($245.00),-0.09%,$450.00,61.22%,,$0.00,$0.00
,Buy to Cover,15/07/2020 11:30,SXlivS,$13933.50,,($245.00),$43825.00,,($285.00),5.44%,-33.33%,$0.00,$0.00
336,Sell Short,16/07/2020 10:15,SE,$13858.00,$0.00,1,($635.00),-0.23%,$700.00,51.85%,,$0.00,$0.00
,Buy to Cover,16/07/2020 11:15,SXlivS,$13889.75,,($635.00),$43190.00,,($650.00),1.11%,-47.04%,$0.00,$0.00
337,Sell Short,17/07/2020 09:45,SE,$13901.00,$0.00,1,($790.00),-0.28%,$260.00,23.64%,,$0.00,$0.00
,Buy to Cover,17/07/2020 10:15,SXlivS,$13940.50,,($790.00),$42400.00,,($840.00),4.55%,-71.82%,$0.00,$0.00
338,Sell Short,20/07/2020 09:00,SE,$13975.75,$0.00,1,($1085.00),-0.39%,$190.00,12.46%,,$0.00,$0.00
,Buy to Cover,20/07/2020 09:15,SXlivS,$14030.00,,($1085.00),$41315.00,,($1335.00),16.39%,-71.15%,$0.00,$0.00
339,Sell Short,23/07/2020 11:30,SE,$14098.75,$0.00,1,$3635.00,1.29%,$4735.00,100.00%,,$0.00,$0.00
,Buy to Cover,23/07/2020 15:00,SXeoS,$13917.00,,$3635.00,$44950.00,,$0.00,76.77%,76.77%,$0.00,$0.00
340,Sell Short,31/07/2020 09:30,SE,$14105.50,$0.00,1,($450.00),-0.16%,$870.00,63.74%,,$0.00,$0.00
,Buy to Cover,31/07/2020 10:15,SXlivS,$14128.00,,($450.00),$44500.00,,($495.00),3.30%,-32.97%,$0.00,$0.00
341,Sell Short,07/08/2020 12:15,SE,$14484.75,$0.00,1,$160.00,0.06%,$2040.00,97.14%,,$0.00,$0.00
,Buy to Cover,07/08/2020 15:00,SXeoS,$14476.75,,$160.00,$44660.00,,($60.00),10.48%,7.62%,$0.00,$0.00
342,Sell Short,10/08/2020 09:45,SE,$14409.25,$0.00,1,($225.00),-0.08%,$2670.00,85.99%,,$0.00,$0.00
,Buy to Cover,10/08/2020 12:15,SXlivS,$14420.50,,($225.00),$44435.00,,($435.00),6.76%,-7.25%,$0.00,$0.00
343,Sell Short,11/08/2020 14:45,SE,$14295.00,$0.00,1,$900.00,0.31%,$1055.00,100.00%,,$0.00,$0.00
,Buy to Cover,11/08/2020 15:00,SXeoS,$14250.00,,$900.00,$45335.00,,$0.00,85.31%,85.31%,$0.00,$0.00
344,Sell Short,24/08/2020 10:15,SE,$14895.00,$0.00,1,($765.00),-0.26%,$195.00,13.98%,,$0.00,$0.00
,Buy to Cover,24/08/2020 10:30,SXlivS,$14933.25,,($765.00),$44570.00,,($1200.00),31.18%,-54.84%,$0.00,$0.00
345,Sell Short,02/09/2020 09:15,SE,$15599.00,$0.00,1,($1165.00),-0.37%,$50.00,3.61%,,$0.00,$0.00
,Buy to Cover,02/09/2020 09:30,SXlivS,$15657.25,,($1165.00),$43405.00,,($1335.00),12.27%,-84.12%,$0.00,$0.00
346,Sell Short,03/09/2020 09:45,SE,$15408.75,$0.00,1,$6240.00,2.02%,$8055.00,96.70%,,$0.00,$0.00
,Buy to Cover,03/09/2020 15:00,SXeoS,$15096.75,,$6240.00,$49645.00,,($275.00),78.21%,74.91%,$0.00,$0.00
347,Sell Short,10/09/2020 12:00,SE,$14678.00,$0.00,1,($1010.00),-0.34%,$40.00,3.20%,,$0.00,$0.00
,Buy to Cover,10/09/2020 12:15,SXlivS,$14728.50,,($1010.00),$48635.00,,($1210.00),16.00%,-80.80%,$0.00,$0.00
348,Sell Short,11/09/2020 12:00,SE,$14395.25,$0.00,1,($670.00),-0.23%,$2215.00,58.44%,,$0.00,$0.00
,Buy to Cover,11/09/2020 15:00,SXeoS,$14428.75,,($670.00),$47965.00,,($1575.00),23.88%,-17.68%,$0.00,$0.00
349,Sell Short,16/09/2020 12:45,SE,$14692.00,$0.00,1,($485.00),-0.17%,$480.00,45.07%,,$0.00,$0.00
,Buy to Cover,16/09/2020 13:15,SXlivS,$14716.25,,($485.00),$47480.00,,($585.00),9.39%,-45.54%,$0.00,$0.00
350,Sell Short,18/09/2020 10:15,SE,$14319.25,$0.00,1,$715.00,0.25%,$4335.00,92.33%,,$0.00,$0.00
,Buy to Cover,18/09/2020 15:00,SXeoS,$14283.50,,$715.00,$48195.00,,($360.00),22.90%,15.23%,$0.00,$0.00
351,Sell Short,23/09/2020 11:15,SE,$14348.75,$0.00,1,($585.00),-0.20%,$160.00,18.60%,,$0.00,$0.00
,Buy to Cover,23/09/2020 11:30,SXlivS,$14378.00,,($585.00),$47610.00,,($700.00),13.37%,-68.02%,$0.00,$0.00
352,Sell Short,06/10/2020 14:15,SE,$14704.00,$0.00,1,$1090.00,0.37%,$2100.00,94.81%,,$0.00,$0.00
,Buy to Cover,06/10/2020 15:00,SXeoS,$14649.50,,$1090.00,$48700.00,,($115.00),54.40%,49.21%,$0.00,$0.00
353,Sell Short,14/10/2020 11:30,SE,$15316.25,$0.00,1,($905.00),-0.30%,$1080.00,53.47%,,$0.00,$0.00
,Buy to Cover,14/10/2020 13:30,SXlivS,$15361.50,,($905.00),$47795.00,,($940.00),1.73%,-44.80%,$0.00,$0.00
354,Sell Short,19/10/2020 09:30,SE,$15193.00,$0.00,1,($665.00),-0.22%,$150.00,16.76%,,$0.00,$0.00
,Buy to Cover,19/10/2020 09:45,SXlivS,$15226.25,,($665.00),$47130.00,,($745.00),8.94%,-74.30%,$0.00,$0.00
355,Sell Short,22/10/2020 09:45,SE,$14950.50,$0.00,1,($1135.00),-0.38%,$1580.00,55.24%,,$0.00,$0.00
,Buy to Cover,22/10/2020 12:30,SXlivS,$15007.25,,($1135.00),$45995.00,,($1280.00),5.07%,-39.69%,$0.00,$0.00
356,Sell Short,23/10/2020 09:00,SE,$14974.25,$0.00,1,($600.00),-0.20%,$1255.00,65.88%,,$0.00,$0.00
,Buy to Cover,23/10/2020 13:45,SXlivS,$15004.25,,($600.00),$45395.00,,($650.00),2.62%,-31.50%,$0.00,$0.00
357,Sell Short,26/10/2020 10:30,SE,$14877.50,$0.00,1,$1105.00,0.37%,$3475.00,100.00%,,$0.00,$0.00
,Buy to Cover,26/10/2020 15:00,SXeoS,$14822.25,,$1105.00,$46500.00,,$0.00,31.80%,31.80%,$0.00,$0.00
358,Sell Short,28/10/2020 09:00,SE,$14700.50,$0.00,1,$2610.00,0.89%,$3580.00,91.56%,,$0.00,$0.00
,Buy to Cover,28/10/2020 15:00,SXeoS,$14570.00,,$2610.00,$49110.00,,($330.00),75.19%,66.75%,$0.00,$0.00
359,Sell Short,30/10/2020 09:45,SE,$14423.00,$0.00,1,$1305.00,0.45%,$2360.00,77.12%,,$0.00,$0.00
,Buy to Cover,30/10/2020 15:00,SXeoS,$14357.75,,$1305.00,$50415.00,,($700.00),65.52%,42.65%,$0.00,$0.00
360,Sell Short,02/11/2020 12:00,SE,$14378.25,$0.00,1,($160.00),-0.06%,$255.00,42.50%,,$0.00,$0.00
,Buy to Cover,02/11/2020 12:15,SXlivS,$14386.25,,($160.00),$50255.00,,($345.00),30.83%,-26.67%,$0.00,$0.00
361,Sell Short,09/11/2020 13:45,SE,$15364.25,$0.00,1,($670.00),-0.22%,$615.00,43.31%,,$0.00,$0.00
,Buy to Cover,09/11/2020 14:00,SXlivS,$15397.75,,($670.00),$49585.00,,($805.00),9.51%,-47.18%,$0.00,$0.00
362,Sell Short,12/11/2020 12:45,SE,$15163.00,$0.00,1,($500.00),-0.16%,$305.00,28.64%,,$0.00,$0.00
,Buy to Cover,12/11/2020 13:00,SXlivS,$15188.00,,($500.00),$49085.00,,($760.00),24.41%,-46.95%,$0.00,$0.00
363,Sell Short,23/11/2020 09:45,SE,$15244.25,$0.00,1,($375.00),-0.12%,$165.00,23.08%,,$0.00,$0.00
,Buy to Cover,23/11/2020 10:00,SXlivS,$15263.00,,($375.00),$48710.00,,($550.00),24.48%,-52.45%,$0.00,$0.00
364,Sell Short,24/11/2020 09:00,SE,$15251.50,$0.00,1,($630.00),-0.21%,$365.00,35.61%,,$0.00,$0.00
,Buy to Cover,24/11/2020 09:15,SXlivS,$15283.00,,($630.00),$48080.00,,($660.00),2.93%,-61.46%,$0.00,$0.00
365,Sell Short,30/11/2020 09:45,SE,$15568.25,$0.00,1,($530.00),-0.17%,$2435.00,80.90%,,$0.00,$0.00
,Buy to Cover,30/11/2020 13:00,SXlivS,$15594.75,,($530.00),$47550.00,,($575.00),1.50%,-17.61%,$0.00,$0.00
366,Sell Short,08/12/2020 09:45,SE,$15880.50,$0.00,1,($480.00),-0.15%,$90.00,14.63%,,$0.00,$0.00
,Buy to Cover,08/12/2020 10:00,SXlivS,$15904.50,,($480.00),$47070.00,,($525.00),7.32%,-78.05%,$0.00,$0.00
367,Sell Short,09/12/2020 09:30,SE,$15939.00,$0.00,1,($650.00),-0.20%,$245.00,22.79%,,$0.00,$0.00
,Buy to Cover,09/12/2020 09:45,SXlivS,$15971.50,,($650.00),$46420.00,,($830.00),16.74%,-60.47%,$0.00,$0.00
368,Sell Short,18/12/2020 09:30,SE,$16077.50,$0.00,1,$1575.00,0.49%,$2125.00,88.54%,,$0.00,$0.00
,Buy to Cover,18/12/2020 15:00,SXeoS,$15998.75,,$1575.00,$47995.00,,($275.00),77.08%,65.63%,$0.00,$0.00
369,Sell Short,21/12/2020 09:30,SE,$15863.75,$0.00,1,($840.00),-0.26%,$830.00,48.26%,,$0.00,$0.00
,Buy to Cover,21/12/2020 10:45,SXlivS,$15905.75,,($840.00),$47155.00,,($890.00),2.91%,-48.84%,$0.00,$0.00
370,Sell Short,22/12/2020 11:00,SE,$15970.00,$0.00,1,($1515.00),-0.47%,$200.00,11.49%,,$0.00,$0.00
,Buy to Cover,22/12/2020 12:00,SXlivS,$16045.75,,($1515.00),$45640.00,,($1540.00),1.44%,-87.07%,$0.00,$0.00
371,Sell Short,28/12/2020 09:30,SE,$16124.75,$0.00,1,($610.00),-0.19%,$455.00,37.60%,,$0.00,$0.00
,Buy to Cover,28/12/2020 10:00,SXlivS,$16155.25,,($610.00),$45030.00,,($755.00),11.98%,-50.41%,$0.00,$0.00
372,Sell Short,30/12/2020 09:30,SE,$16204.00,$0.00,1,($325.00),-0.10%,$155.00,26.05%,,$0.00,$0.00
,Buy to Cover,30/12/2020 09:45,SXlivS,$16220.25,,($325.00),$44705.00,,($440.00),19.33%,-54.62%,$0.00,$0.00
373,Sell Short,31/12/2020 11:00,SE,$16188.50,$0.00,1,($345.00),-0.11%,$615.00,58.85%,,$0.00,$0.00
,Buy to Cover,31/12/2020 14:00,SXlivS,$16205.75,,($345.00),$44360.00,,($430.00),8.13%,-33.01%,$0.00,$0.00
374,Sell Short,04/01/2021 09:00,SE,$16251.75,$0.00,1,$4170.00,1.28%,$7360.00,94.85%,,$0.00,$0.00
,Buy to Cover,04/01/2021 15:00,SXeoS,$16043.25,,$4170.00,$48530.00,,($400.00),58.89%,53.74%,$0.00,$0.00
375,Sell Short,12/01/2021 11:30,SE,$16146.50,$0.00,1,($1205.00),-0.37%,$360.00,22.43%,,$0.00,$0.00
,Buy to Cover,12/01/2021 12:15,SXlivS,$16206.75,,($1205.00),$47325.00,,($1245.00),2.49%,-75.08%,$0.00,$0.00
376,Sell Short,14/01/2021 12:00,SE,$16303.50,$0.00,1,($780.00),-0.24%,$175.00,17.07%,,$0.00,$0.00
,Buy to Cover,14/01/2021 12:15,SXlivS,$16342.50,,($780.00),$46545.00,,($850.00),6.83%,-76.10%,$0.00,$0.00
377,Sell Short,15/01/2021 09:30,SE,$16190.00,$0.00,1,($490.00),-0.15%,$1705.00,73.49%,,$0.00,$0.00
,Buy to Cover,15/01/2021 10:45,SXlivS,$16214.50,,($490.00),$46055.00,,($615.00),5.39%,-21.12%,$0.00,$0.00
378,Sell Short,25/01/2021 10:15,SE,$16710.75,$0.00,1,($1815.00),-0.54%,$3210.00,62.33%,,$0.00,$0.00
,Buy to Cover,25/01/2021 12:30,SXlivS,$16801.50,,($1815.00),$44240.00,,($1940.00),2.43%,-35.24%,$0.00,$0.00
379,Sell Short,27/01/2021 09:00,SE,$16592.50,$0.00,1,($1780.00),-0.54%,$1200.00,33.38%,,$0.00,$0.00
,Buy to Cover,27/01/2021 09:30,SXlivS,$16681.50,,($1780.00),$42460.00,,($2395.00),17.11%,-49.51%,$0.00,$0.00
380,Sell Short,29/01/2021 12:00,SE,$16246.50,$0.00,1,($950.00),-0.29%,$1125.00,52.33%,,$0.00,$0.00
,Buy to Cover,29/01/2021 12:45,SXlivS,$16294.00,,($950.00),$41510.00,,($1025.00),3.49%,-44.19%,$0.00,$0.00
381,Sell Short,10/02/2021 09:30,SE,$17064.25,$0.00,1,$1645.00,0.48%,$3725.00,98.94%,,$0.00,$0.00
,Buy to Cover,10/02/2021 15:00,SXeoS,$16982.00,,$1645.00,$43155.00,,($40.00),44.75%,43.69%,$0.00,$0.00
382,Sell Short,11/02/2021 11:45,SE,$17010.25,$0.00,1,($720.00),-0.21%,$490.00,40.33%,,$0.00,$0.00
,Buy to Cover,11/02/2021 12:15,SXlivS,$17046.25,,($720.00),$42435.00,,($725.00),0.41%,-59.26%,$0.00,$0.00
383,Sell Short,16/02/2021 11:15,SE,$17111.00,$0.00,1,($535.00),-0.16%,$675.00,54.00%,,$0.00,$0.00
,Buy to Cover,16/02/2021 11:45,SXlivS,$17137.75,,($535.00),$41900.00,,($575.00),3.20%,-42.80%,$0.00,$0.00
384,Sell Short,17/02/2021 11:00,SE,$16922.00,$0.00,1,($770.00),-0.23%,$355.00,30.21%,,$0.00,$0.00
,Buy to Cover,17/02/2021 11:15,SXlivS,$16960.50,,($770.00),$41130.00,,($820.00),4.26%,-65.53%,$0.00,$0.00
385,Sell Short,19/02/2021 11:45,SE,$16976.75,$0.00,1,$695.00,0.20%,$1615.00,92.82%,,$0.00,$0.00
,Buy to Cover,19/02/2021 15:00,SXeoS,$16942.00,,$695.00,$41825.00,,($125.00),47.13%,39.94%,$0.00,$0.00
386,Sell Short,22/02/2021 10:15,SE,$16661.50,$0.00,1,($325.00),-0.10%,$370.00,49.33%,,$0.00,$0.00
,Buy to Cover,22/02/2021 10:30,SXlivS,$16677.75,,($325.00),$41500.00,,($380.00),7.33%,-43.33%,$0.00,$0.00
387,Sell Short,25/02/2021 11:00,SE,$16403.00,$0.00,1,$4050.00,1.23%,$5555.00,97.71%,,$0.00,$0.00
,Buy to Cover,25/02/2021 15:00,SXeoS,$16200.50,,$4050.00,$45550.00,,($130.00),73.53%,71.24%,$0.00,$0.00
388,Sell Short,08/03/2021 11:15,SE,$15869.50,$0.00,1,($1065.00),-0.34%,$525.00,30.17%,,$0.00,$0.00
,Buy to Cover,08/03/2021 11:45,SXlivS,$15922.75,,($1065.00),$44485.00,,($1215.00),8.62%,-61.21%,$0.00,$0.00
389,Sell Short,10/03/2021 09:45,SE,$16158.00,$0.00,1,($550.00),-0.17%,$855.00,46.34%,,$0.00,$0.00
,Buy to Cover,10/03/2021 10:30,SXlivS,$16185.50,,($550.00),$43935.00,,($990.00),23.85%,-29.81%,$0.00,$0.00
390,Sell Short,18/03/2021 14:00,SE,$16204.00,$0.00,1,$715.00,0.22%,$765.00,58.17%,,$0.00,$0.00
,Buy to Cover,18/03/2021 15:00,SXeoS,$16168.25,,$715.00,$44650.00,,($550.00),96.20%,54.37%,$0.00,$0.00
391,Sell Short,24/03/2021 09:15,SE,$16327.75,$0.00,1,($935.00),-0.29%,$910.00,44.61%,,$0.00,$0.00
,Buy to Cover,24/03/2021 10:15,SXlivS,$16374.50,,($935.00),$43715.00,,($1130.00),9.56%,-45.83%,$0.00,$0.00
392,Sell Short,12/04/2021 10:00,SE,$17116.00,$0.00,1,($555.00),-0.16%,$90.00,10.78%,,$0.00,$0.00
,Buy to Cover,12/04/2021 10:15,SXlivS,$17143.75,,($555.00),$43160.00,,($745.00),22.75%,-66.47%,$0.00,$0.00
393,Sell Short,14/04/2021 10:30,SE,$17270.00,$0.00,1,($300.00),-0.09%,$885.00,70.52%,,$0.00,$0.00
,Buy to Cover,14/04/2021 12:00,SXlivS,$17285.00,,($300.00),$42860.00,,($370.00),5.58%,-23.90%,$0.00,$0.00
394,Sell Short,19/04/2021 11:00,SE,$17240.50,$0.00,1,($200.00),-0.06%,$280.00,26.67%,,$0.00,$0.00
,Buy to Cover,19/04/2021 11:15,SXlivS,$17250.50,,($200.00),$42660.00,,($770.00),54.29%,-19.05%,$0.00,$0.00
395,Sell Short,20/04/2021 10:15,SE,$17176.25,$0.00,1,($150.00),-0.04%,$1710.00,82.01%,,$0.00,$0.00
,Buy to Cover,20/04/2021 15:00,SXlivS,$17183.75,,($150.00),$42510.00,,($375.00),10.79%,-7.19%,$0.00,$0.00
396,Sell Short,22/04/2021 13:00,SE,$17137.00,$0.00,1,$460.00,0.13%,$1275.00,70.83%,,$0.00,$0.00
,Buy to Cover,22/04/2021 15:00,SXeoS,$17114.00,,$460.00,$42970.00,,($525.00),54.72%,25.56%,$0.00,$0.00
397,Sell Short,29/04/2021 09:15,SE,$17337.50,$0.00,1,$145.00,0.04%,$2950.00,90.91%,,$0.00,$0.00
,Buy to Cover,29/04/2021 15:00,SXeoS,$17330.25,,$145.00,$43115.00,,($295.00),13.56%,4.47%,$0.00,$0.00
398,Sell Short,03/05/2021 10:30,SE,$17168.50,$0.00,1,$125.00,0.04%,$500.00,48.08%,,$0.00,$0.00
,Buy to Cover,03/05/2021 15:00,SXeoS,$17162.25,,$125.00,$43240.00,,($540.00),63.94%,12.02%,$0.00,$0.00
399,Sell Short,04/05/2021 09:00,SE,$16966.00,$0.00,1,$2340.00,0.69%,$4275.00,96.39%,,$0.00,$0.00
,Buy to Cover,04/05/2021 15:00,SXeoS,$16849.00,,$2340.00,$45580.00,,($160.00),56.37%,52.76%,$0.00,$0.00
400,Sell Short,07/05/2021 12:45,SE,$17061.50,$0.00,1,($265.00),-0.08%,$25.00,4.85%,,$0.00,$0.00
,Buy to Cover,07/05/2021 13:00,SXlivS,$17074.75,,($265.00),$45315.00,,($490.00),43.69%,-51.46%,$0.00,$0.00
401,Sell Short,10/05/2021 09:00,SE,$16924.25,$0.00,1,$3025.00,0.89%,$3820.00,91.94%,,$0.00,$0.00
,Buy to Cover,10/05/2021 15:00,SXeoS,$16773.00,,$3025.00,$48340.00,,($335.00),80.87%,72.80%,$0.00,$0.00
402,Sell Short,18/05/2021 14:00,SE,$16627.75,$0.00,1,($260.00),-0.08%,$325.00,52.00%,,$0.00,$0.00
,Buy to Cover,18/05/2021 14:15,SXlivS,$16640.75,,($260.00),$48080.00,,($300.00),6.40%,-41.60%,$0.00,$0.00
403,Sell Short,01/06/2021 09:15,SE,$17094.00,$0.00,1,$1360.00,0.40%,$2605.00,93.20%,,$0.00,$0.00
,Buy to Cover,01/06/2021 15:00,SXeoS,$17026.00,,$1360.00,$49440.00,,($190.00),55.46%,48.66%,$0.00,$0.00
404,Sell Short,02/06/2021 12:45,SE,$17002.75,$0.00,1,($90.00),-0.03%,$75.00,21.43%,,$0.00,$0.00
