

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
300,Sell Short,30/12/2019 09:00,StochES1,$12058.00,$0.00,3,($43.50),-0.06%,$208.50,53.46%,,$0.00,$0.00
,Buy to Cover,30/12/2019 15:00,EoDS,$12065.25,,($43.50),$3246.00,,($181.50),35.38%,-11.15%,$0.00,$0.00
301,Sell Short,06/01/2020 08:45,StochES2,$12071.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,06/01/2020 08:45,EoDS,$12071.25,,$0.00,$3246.00,,$0.00,100.00%,100.00%,$0.00,$0.00
302,Sell Short,31/01/2020 09:30,StochES2,$12419.25,$0.00,3,$544.50,0.73%,$732.00,88.41%,,$0.00,$0.00
,Buy to Cover,31/01/2020 15:00,EoDS,$12328.50,,$544.50,$3790.50,,($96.00),77.36%,65.76%,$0.00,$0.00
303,Sell Short,07/02/2020 13:30,StochES2,$12727.75,$0.00,3,($121.50),-0.16%,$57.00,31.15%,,$0.00,$0.00
,Buy to Cover,07/02/2020 14:00,StochSx2,$12748.00,,($121.50),$3669.00,,($126.00),2.46%,-66.39%,$0.00,$0.00
304,Sell Short,18/02/2020 09:00,StochES1,$12935.00,$0.00,3,($133.50),-0.17%,$147.00,48.04%,,$0.00,$0.00
,Buy to Cover,18/02/2020 12:30,StochSx2,$12957.25,,($133.50),$3535.50,,($159.00),8.33%,-43.63%,$0.00,$0.00
305,Sell Short,20/02/2020 10:30,StochES2,$12994.25,$0.00,3,$147.00,0.19%,$874.50,100.00%,,$0.00,$0.00
,Buy to Cover,20/02/2020 15:00,StochSx2,$12969.75,,$147.00,$3682.50,,$0.00,16.81%,16.81%,$0.00,$0.00
306,Sell Short,21/02/2020 09:00,StochES1,$12872.00,$0.00,3,$649.50,0.84%,$769.50,99.81%,,$0.00,$0.00
,Buy to Cover,21/02/2020 15:00,EoDS,$12763.75,,$649.50,$4332.00,,($1.50),84.44%,84.24%,$0.00,$0.00
307,Sell Short,26/02/2020 11:00,StochES2,$12328.25,$0.00,3,$588.00,0.79%,$1078.50,99.58%,,$0.00,$0.00
,Buy to Cover,26/02/2020 15:00,EoDS,$12230.25,,$588.00,$4920.00,,($4.50),54.71%,54.29%,$0.00,$0.00
308,Sell Short,04/03/2020 10:15,StochES2,$12052.00,$0.00,3,($270.00),-0.37%,$120.00,30.53%,,$0.00,$0.00
,Buy to Cover,04/03/2020 10:45,StochSx2,$12097.00,,($270.00),$4650.00,,($273.00),0.76%,-68.70%,$0.00,$0.00
309,Sell Short,05/03/2020 12:00,StochES2,$12016.00,$0.00,3,$118.50,0.16%,$438.00,54.17%,,$0.00,$0.00
,Buy to Cover,05/03/2020 15:00,EoDS,$11996.25,,$118.50,$4768.50,,($370.50),60.48%,14.66%,$0.00,$0.00
310,Sell Short,10/03/2020 10:00,StochES2,$11485.00,$0.00,3,$1027.50,1.49%,$1027.50,95.01%,,$0.00,$0.00
,Buy to Cover,10/03/2020 10:30,Profit Target,$11313.75,,$1027.50,$5796.00,,($54.00),100.00%,95.01%,$0.00,$0.00
311,Sell Short,11/03/2020 09:45,StochES2,$11466.75,$0.00,3,$1020.00,1.48%,$1020.00,79.91%,,$0.00,$0.00
,Buy to Cover,11/03/2020 13:30,Profit Target,$11296.75,,$1020.00,$6816.00,,($256.50),100.00%,79.91%,$0.00,$0.00
312,Sell Short,16/03/2020 09:00,StochES1,$10642.75,$0.00,3,($636.00),-1.00%,$1534.50,70.70%,,$0.00,$0.00
,Buy to Cover,16/03/2020 09:45,Stop Loss,$10748.75,,($636.00),$6180.00,,($636.00),0.00%,-29.30%,$0.00,$0.00
313,Sell Short,16/03/2020 11:00,StochES2,$10780.25,$0.00,3,$961.50,1.49%,$961.50,68.92%,,$0.00,$0.00
,Buy to Cover,16/03/2020 12:45,Profit Target,$10620.00,,$961.50,$7141.50,,($433.50),100.00%,68.92%,$0.00,$0.00
314,Sell Short,17/03/2020 11:45,StochES2,$10727.75,$0.00,3,$954.00,1.48%,$954.00,80.20%,,$0.00,$0.00
,Buy to Cover,17/03/2020 12:30,Profit Target,$10568.75,,$954.00,$8095.50,,($235.50),100.00%,80.20%,$0.00,$0.00
315,Sell Short,18/03/2020 09:00,StochES1,$10493.00,$0.00,3,($634.50),-1.01%,$280.50,30.46%,,$0.00,$0.00
,Buy to Cover,18/03/2020 09:15,Stop Loss,$10598.75,,($634.50),$7461.00,,($640.50),0.65%,-68.89%,$0.00,$0.00
316,Sell Short,18/03/2020 10:15,StochES2,$10521.00,$0.00,3,$942.00,1.49%,$942.00,86.98%,,$0.00,$0.00
,Buy to Cover,18/03/2020 12:00,Profit Target,$10364.00,,$942.00,$8403.00,,($141.00),100.00%,86.98%,$0.00,$0.00
317,Sell Short,19/03/2020 09:00,StochES1,$10391.75,$0.00,3,($1069.50),-1.72%,$111.00,9.02%,,$0.00,$0.00
,Buy to Cover,19/03/2020 09:15,StochSx2,$10570.00,,($1069.50),$7333.50,,($1119.00),4.02%,-86.95%,$0.00,$0.00
318,Sell Short,26/03/2020 08:45,StochES2,$10872.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,26/03/2020 08:45,EoDS,$10872.25,,$0.00,$7333.50,,$0.00,100.00%,100.00%,$0.00,$0.00
319,Sell Short,27/03/2020 09:00,StochES1,$10943.50,$0.00,3,($207.00),-0.32%,$130.50,32.71%,,$0.00,$0.00
,Buy to Cover,27/03/2020 09:15,StochSx2,$10978.00,,($207.00),$7126.50,,($268.50),15.41%,-51.88%,$0.00,$0.00
320,Sell Short,30/03/2020 08:45,StochES2,$11005.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,30/03/2020 08:45,EoDS,$11005.25,,$0.00,$7126.50,,$0.00,100.00%,100.00%,$0.00,$0.00
321,Sell Short,13/04/2020 11:45,StochES2,$11562.25,$0.00,3,($67.50),-0.10%,$196.50,68.59%,,$0.00,$0.00
,Buy to Cover,13/04/2020 13:00,StochSx2,$11573.50,,($67.50),$7059.00,,($90.00),7.85%,-23.56%,$0.00,$0.00
322,Sell Short,20/04/2020 13:45,StochES2,$12102.75,$0.00,3,($180.00),-0.25%,$4.50,2.17%,,$0.00,$0.00
,Buy to Cover,20/04/2020 14:00,StochSx2,$12132.75,,($180.00),$6879.00,,($202.50),10.87%,-86.96%,$0.00,$0.00
323,Sell Short,20/04/2020 14:15,StochES2,$12078.00,$0.00,3,($42.00),-0.06%,$111.00,38.74%,,$0.00,$0.00
,Buy to Cover,20/04/2020 15:00,EoDS,$12085.00,,($42.00),$6837.00,,($175.50),46.60%,-14.66%,$0.00,$0.00
324,Sell Short,01/05/2020 09:00,StochES1,$12154.00,$0.00,3,$571.50,0.78%,$831.00,66.99%,,$0.00,$0.00
,Buy to Cover,01/05/2020 15:00,EoDS,$12058.75,,$571.50,$7408.50,,($409.50),79.08%,46.07%,$0.00,$0.00
325,Sell Short,12/05/2020 14:30,StochES2,$12583.75,$0.00,3,$492.00,0.65%,$528.00,90.03%,,$0.00,$0.00
,Buy to Cover,12/05/2020 15:00,EoDS,$12501.75,,$492.00,$7900.50,,($58.50),93.86%,83.89%,$0.00,$0.00
326,Sell Short,15/05/2020 09:00,StochES1,$12345.25,$0.00,3,($280.50),-0.38%,$201.00,40.24%,,$0.00,$0.00
,Buy to Cover,15/05/2020 09:30,StochSx2,$12392.00,,($280.50),$7620.00,,($298.50),3.60%,-56.16%,$0.00,$0.00
327,Sell Short,20/05/2020 08:45,StochES2,$12746.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,20/05/2020 08:45,EoDS,$12746.00,,$0.00,$7620.00,,$0.00,100.00%,100.00%,$0.00,$0.00
328,Sell Short,26/05/2020 11:00,StochES2,$12770.25,$0.00,3,($109.50),-0.14%,$84.00,43.08%,,$0.00,$0.00
,Buy to Cover,26/05/2020 11:15,StochSx2,$12788.50,,($109.50),$7510.50,,($111.00),0.77%,-56.15%,$0.00,$0.00
329,Sell Short,26/05/2020 14:00,StochES2,$12786.00,$0.00,3,$337.50,0.44%,$379.50,87.85%,,$0.00,$0.00
,Buy to Cover,26/05/2020 15:00,EoDS,$12729.75,,$337.50,$7848.00,,($52.50),90.28%,78.13%,$0.00,$0.00
330,Sell Short,29/05/2020 14:00,StochES2,$12805.00,$0.00,3,($441.00),-0.57%,$415.50,47.11%,,$0.00,$0.00
,Buy to Cover,29/05/2020 15:00,EoDS,$12878.50,,($441.00),$7407.00,,($466.50),2.89%,-50.00%,$0.00,$0.00
331,Sell Short,04/06/2020 12:00,StochES2,$12980.00,$0.00,3,($175.50),-0.23%,$81.00,31.58%,,$0.00,$0.00
,Buy to Cover,04/06/2020 13:00,StochSx2,$13009.25,,($175.50),$7231.50,,($175.50),0.00%,-68.42%,$0.00,$0.00
332,Sell Short,11/06/2020 09:00,StochES1,$13246.50,$0.00,3,$1180.50,1.49%,$1180.50,71.29%,,$0.00,$0.00
,Buy to Cover,11/06/2020 12:00,Profit Target,$13049.75,,$1180.50,$8412.00,,($475.50),100.00%,71.29%,$0.00,$0.00
333,Sell Short,19/06/2020 11:30,StochES2,$13346.50,$0.00,3,($186.00),-0.23%,$313.50,60.23%,,$0.00,$0.00
,Buy to Cover,19/06/2020 12:15,StochSx2,$13377.50,,($186.00),$8226.00,,($207.00),4.03%,-35.73%,$0.00,$0.00
334,Sell Short,24/06/2020 09:15,StochES2,$13454.00,$0.00,3,$396.00,0.49%,$1014.00,84.61%,,$0.00,$0.00
,Buy to Cover,24/06/2020 15:00,EoDS,$13388.00,,$396.00,$8622.00,,($184.50),48.44%,33.04%,$0.00,$0.00
335,Sell Short,26/06/2020 09:00,StochES1,$13363.25,$0.00,3,($78.00),-0.10%,$60.00,36.36%,,$0.00,$0.00
,Buy to Cover,26/06/2020 09:15,StochSx2,$13376.25,,($78.00),$8544.00,,($105.00),16.36%,-47.27%,$0.00,$0.00
336,Sell Short,26/06/2020 09:30,StochES2,$13316.50,$0.00,3,$414.00,0.52%,$724.50,85.04%,,$0.00,$0.00
,Buy to Cover,26/06/2020 15:00,EoDS,$13247.50,,$414.00,$8958.00,,($127.50),63.56%,48.59%,$0.00,$0.00
337,Sell Short,29/06/2020 14:15,StochES2,$13253.00,$0.00,3,($61.50),-0.08%,$138.00,51.40%,,$0.00,$0.00
,Buy to Cover,29/06/2020 15:00,EoDS,$13263.25,,($61.50),$8896.50,,($130.50),25.70%,-22.91%,$0.00,$0.00
338,Sell Short,08/07/2020 08:45,StochES2,$13931.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,08/07/2020 08:45,EoDS,$13931.25,,$0.00,$8896.50,,$0.00,100.00%,100.00%,$0.00,$0.00
339,Sell Short,09/07/2020 10:15,StochES2,$13950.75,$0.00,3,($337.50),-0.40%,$196.50,31.41%,,$0.00,$0.00
,Buy to Cover,09/07/2020 11:30,StochSx2,$14007.00,,($337.50),$8559.00,,($429.00),14.63%,-53.96%,$0.00,$0.00
340,Sell Short,13/07/2020 14:30,StochES2,$14130.50,$0.00,3,$511.50,0.60%,$985.50,95.49%,,$0.00,$0.00
,Buy to Cover,13/07/2020 15:00,EoDS,$14045.25,,$511.50,$9070.50,,($46.50),54.07%,49.56%,$0.00,$0.00
341,Sell Short,15/07/2020 09:15,StochES2,$14065.25,$0.00,3,($165.00),-0.20%,$127.50,36.64%,,$0.00,$0.00
,Buy to Cover,15/07/2020 09:45,StochSx2,$14092.75,,($165.00),$8905.50,,($220.50),15.95%,-47.41%,$0.00,$0.00
342,Sell Short,15/07/2020 10:15,StochES2,$14061.75,$0.00,3,$31.50,0.04%,$915.00,95.16%,,$0.00,$0.00
,Buy to Cover,15/07/2020 13:30,StochSx2,$14056.50,,$31.50,$8937.00,,($46.50),8.11%,3.28%,$0.00,$0.00
343,Sell Short,30/07/2020 09:00,StochES1,$13944.00,$0.00,3,($157.50),-0.19%,$426.00,62.42%,,$0.00,$0.00
,Buy to Cover,30/07/2020 10:45,StochSx2,$13970.25,,($157.50),$8779.50,,($256.50),14.51%,-23.08%,$0.00,$0.00
344,Sell Short,07/08/2020 12:15,StochES2,$14495.00,$0.00,3,$48.00,0.06%,$612.00,96.68%,,$0.00,$0.00
,Buy to Cover,07/08/2020 15:00,EoDS,$14487.00,,$48.00,$8827.50,,($21.00),10.90%,7.58%,$0.00,$0.00
345,Sell Short,11/08/2020 13:30,StochES2,$14361.75,$0.00,3,$609.00,0.71%,$655.50,89.92%,,$0.00,$0.00
,Buy to Cover,11/08/2020 15:00,EoDS,$14260.25,,$609.00,$9436.50,,($73.50),93.62%,83.54%,$0.00,$0.00
346,Sell Short,28/08/2020 12:30,StochES2,$15295.00,$0.00,3,($99.00),-0.11%,$69.00,31.51%,,$0.00,$0.00
,Buy to Cover,28/08/2020 13:00,StochSx2,$15311.50,,($99.00),$9337.50,,($150.00),23.29%,-45.21%,$0.00,$0.00
347,Sell Short,03/09/2020 09:00,StochES1,$15515.25,$0.00,3,$1380.00,1.48%,$1380.00,81.92%,,$0.00,$0.00
,Buy to Cover,03/09/2020 10:00,Profit Target,$15285.25,,$1380.00,$10717.50,,($304.50),100.00%,81.92%,$0.00,$0.00
348,Sell Short,08/09/2020 09:00,StochES1,$14516.00,$0.00,3,($880.50),-1.01%,$132.00,13.04%,,$0.00,$0.00
,Buy to Cover,08/09/2020 09:15,Stop Loss,$14662.75,,($880.50),$9837.00,,($880.50),0.00%,-86.96%,$0.00,$0.00
349,Sell Short,24/09/2020 14:15,StochES2,$14231.50,$0.00,3,($106.50),-0.12%,$334.50,60.43%,,$0.00,$0.00
,Buy to Cover,24/09/2020 15:00,EoDS,$14249.25,,($106.50),$9730.50,,($219.00),20.33%,-19.24%,$0.00,$0.00
350,Sell Short,02/10/2020 09:00,StochES1,$14772.00,$0.00,3,($354.00),-0.40%,$193.50,33.42%,,$0.00,$0.00
,Buy to Cover,02/10/2020 09:30,StochSx2,$14831.00,,($354.00),$9376.50,,($385.50),5.44%,-61.14%,$0.00,$0.00
351,Sell Short,02/10/2020 10:00,StochES2,$14764.50,$0.00,3,$571.50,0.65%,$1132.50,84.64%,,$0.00,$0.00
,Buy to Cover,02/10/2020 15:00,EoDS,$14669.25,,$571.50,$9948.00,,($205.50),58.07%,42.71%,$0.00,$0.00
352,Sell Short,06/10/2020 14:15,StochES2,$14714.50,$0.00,3,$328.50,0.37%,$631.50,95.03%,,$0.00,$0.00
,Buy to Cover,06/10/2020 15:00,EoDS,$14659.75,,$328.50,$10276.50,,($33.00),54.40%,49.44%,$0.00,$0.00
353,Sell Short,07/10/2020 09:30,StochES2,$14749.25,$0.00,3,($651.00),-0.74%,$96.00,11.03%,,$0.00,$0.00
,Buy to Cover,07/10/2020 15:00,EoDS,$14857.75,,($651.00),$9625.50,,($774.00),14.14%,-74.83%,$0.00,$0.00
354,Sell Short,16/10/2020 12:00,StochES2,$15257.50,$0.00,3,($193.50),-0.21%,$9.00,3.85%,,$0.00,$0.00
,Buy to Cover,16/10/2020 12:15,StochSx2,$15289.75,,($193.50),$9432.00,,($225.00),13.46%,-82.69%,$0.00,$0.00
355,Sell Short,19/10/2020 09:15,StochES2,$15245.25,$0.00,3,$1353.00,1.48%,$1353.00,99.12%,,$0.00,$0.00
,Buy to Cover,19/10/2020 14:15,Profit Target,$15019.75,,$1353.00,$10785.00,,($12.00),100.00%,99.12%,$0.00,$0.00
356,Sell Short,21/10/2020 15:00,StochES2,$15057.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,21/10/2020 15:00,EoDS,$15057.00,,$0.00,$10785.00,,$0.00,100.00%,100.00%,$0.00,$0.00
357,Sell Short,23/10/2020 09:00,StochES1,$14984.75,$0.00,3,($108.00),-0.12%,$271.50,65.11%,,$0.00,$0.00
,Buy to Cover,23/10/2020 10:30,StochSx2,$15002.75,,($108.00),$10677.00,,($145.50),8.99%,-25.90%,$0.00,$0.00
358,Sell Short,26/10/2020 10:15,StochES2,$14907.75,$0.00,3,$451.50,0.50%,$1162.50,99.74%,,$0.00,$0.00
,Buy to Cover,26/10/2020 15:00,EoDS,$14832.50,,$451.50,$11128.50,,($3.00),39.00%,38.74%,$0.00,$0.00
359,Sell Short,28/10/2020 09:00,StochES1,$14710.25,$0.00,3,$777.00,0.88%,$1066.50,91.51%,,$0.00,$0.00
,Buy to Cover,28/10/2020 15:00,EoDS,$14580.75,,$777.00,$11905.50,,($99.00),75.16%,66.67%,$0.00,$0.00
360,Sell Short,30/10/2020 09:00,StochES1,$14548.50,$0.00,3,$1294.50,1.48%,$1294.50,94.94%,,$0.00,$0.00
,Buy to Cover,30/10/2020 12:45,Profit Target,$14332.75,,$1294.50,$13200.00,,($69.00),100.00%,94.94%,$0.00,$0.00
361,Sell Short,09/11/2020 13:30,StochES2,$15413.25,$0.00,3,$469.50,0.51%,$589.50,93.13%,,$0.00,$0.00
,Buy to Cover,09/11/2020 15:00,EoDS,$15335.00,,$469.50,$13669.50,,($43.50),81.04%,74.17%,$0.00,$0.00
362,Sell Short,18/11/2020 09:00,StochES1,$15347.00,$0.00,3,($33.00),-0.04%,$396.00,91.35%,,$0.00,$0.00
,Buy to Cover,18/11/2020 10:30,StochSx2,$15352.50,,($33.00),$13636.50,,($37.50),1.04%,-7.61%,$0.00,$0.00
363,Sell Short,18/11/2020 15:00,StochES2,$15305.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,18/11/2020 15:00,EoDS,$15305.50,,$0.00,$13636.50,,$0.00,100.00%,100.00%,$0.00,$0.00
364,Sell Short,30/11/2020 10:00,StochES2,$15469.75,$0.00,3,($937.50),-1.01%,$79.50,7.82%,,$0.00,$0.00
,Buy to Cover,30/11/2020 13:30,Stop Loss,$15626.00,,($937.50),$12699.00,,($937.50),0.00%,-92.18%,$0.00,$0.00
365,Sell Short,09/12/2020 11:30,StochES2,$15934.50,$0.00,3,$1417.50,1.48%,$1417.50,99.47%,,$0.00,$0.00
,Buy to Cover,09/12/2020 14:30,Profit Target,$15698.25,,$1417.50,$14116.50,,($7.50),100.00%,99.47%,$0.00,$0.00
366,Sell Short,21/12/2020 09:00,StochES1,$15976.75,$0.00,3,($142.50),-0.15%,$880.50,82.91%,,$0.00,$0.00
,Buy to Cover,21/12/2020 12:00,StochSx2,$16000.50,,($142.50),$13974.00,,($181.50),3.67%,-13.42%,$0.00,$0.00
367,Sell Short,24/12/2020 08:45,StochES2,$16029.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,24/12/2020 08:45,EoDS,$16029.00,,$0.00,$13974.00,,$0.00,100.00%,100.00%,$0.00,$0.00
368,Sell Short,30/12/2020 13:30,StochES2,$16218.75,$0.00,3,$24.00,0.02%,$163.50,75.17%,,$0.00,$0.00
,Buy to Cover,30/12/2020 15:00,EoDS,$16214.75,,$24.00,$13998.00,,($54.00),35.86%,11.03%,$0.00,$0.00
369,Sell Short,05/01/2021 10:00,StochES2,$16089.75,$0.00,3,($138.00),-0.14%,$195.00,44.98%,,$0.00,$0.00
,Buy to Cover,05/01/2021 13:00,StochSx2,$16112.75,,($138.00),$13860.00,,($238.50),23.18%,-31.83%,$0.00,$0.00
370,Sell Short,06/01/2021 09:00,StochES1,$15981.75,$0.00,3,($741.00),-0.77%,$30.00,3.79%,,$0.00,$0.00
,Buy to Cover,06/01/2021 10:00,StochSx2,$16105.25,,($741.00),$13119.00,,($762.00),2.65%,-93.56%,$0.00,$0.00
371,Sell Short,11/01/2021 09:00,StochES1,$16294.25,$0.00,3,($388.50),-0.40%,$180.00,29.56%,,$0.00,$0.00
,Buy to Cover,11/01/2021 09:45,StochSx2,$16359.00,,($388.50),$12730.50,,($429.00),6.65%,-63.79%,$0.00,$0.00
372,Sell Short,11/01/2021 12:45,StochES2,$16340.00,$0.00,3,$487.50,0.50%,$594.00,95.65%,,$0.00,$0.00
,Buy to Cover,11/01/2021 15:00,EoDS,$16258.75,,$487.50,$13218.00,,($27.00),82.85%,78.50%,$0.00,$0.00
373,Sell Short,25/01/2021 10:15,StochES2,$16718.00,$0.00,3,($186.00),-0.19%,$960.00,81.32%,,$0.00,$0.00
,Buy to Cover,25/01/2021 11:00,StochSx2,$16749.00,,($186.00),$13032.00,,($220.50),2.92%,-15.76%,$0.00,$0.00
374,Sell Short,27/01/2021 09:00,StochES1,$16600.25,$0.00,3,($801.00),-0.80%,$360.00,28.27%,,$0.00,$0.00
,Buy to Cover,27/01/2021 10:15,StochSx2,$16733.75,,($801.00),$12231.00,,($913.50),8.83%,-62.90%,$0.00,$0.00
375,Sell Short,27/01/2021 10:30,StochES2,$16695.00,$0.00,3,$1486.50,1.48%,$1486.50,97.83%,,$0.00,$0.00
,Buy to Cover,27/01/2021 14:30,Profit Target,$16447.25,,$1486.50,$13717.50,,($33.00),100.00%,97.83%,$0.00,$0.00
376,Sell Short,28/01/2021 14:45,StochES2,$16627.50,$0.00,3,$106.50,0.11%,$177.00,56.46%,,$0.00,$0.00
,Buy to Cover,28/01/2021 15:00,EoDS,$16609.75,,$106.50,$13824.00,,($136.50),77.51%,33.97%,$0.00,$0.00
377,Sell Short,04/02/2021 08:45,StochES2,$16818.75,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,04/02/2021 08:45,EoDS,$16818.75,,$0.00,$13824.00,,$0.00,100.00%,100.00%,$0.00,$0.00
378,Sell Short,10/02/2021 15:00,StochES2,$16990.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,10/02/2021 15:00,EoDS,$16990.00,,$0.00,$13824.00,,$0.00,100.00%,100.00%,$0.00,$0.00
379,Sell Short,16/02/2021 11:15,StochES2,$17119.00,$0.00,3,($157.50),-0.15%,$205.50,54.58%,,$0.00,$0.00
,Buy to Cover,16/02/2021 11:45,StochSx2,$17145.25,,($157.50),$13666.50,,($171.00),3.59%,-41.83%,$0.00,$0.00
380,Sell Short,16/02/2021 12:00,StochES2,$17123.25,$0.00,3,($208.50),-0.20%,$1.50,0.66%,,$0.00,$0.00
,Buy to Cover,16/02/2021 12:15,StochSx2,$17158.00,,($208.50),$13458.00,,($225.00),7.28%,-92.05%,$0.00,$0.00
381,Sell Short,24/02/2021 09:00,StochES1,$16398.25,$0.00,3,($304.50),-0.31%,$427.50,50.71%,,$0.00,$0.00
,Buy to Cover,24/02/2021 09:45,StochSx2,$16449.00,,($304.50),$13153.50,,($415.50),13.17%,-36.12%,$0.00,$0.00
382,Sell Short,25/02/2021 11:00,StochES2,$16411.00,$0.00,3,$1458.00,1.48%,$1458.00,97.69%,,$0.00,$0.00
,Buy to Cover,25/02/2021 14:45,Profit Target,$16168.00,,$1458.00,$14611.50,,($34.50),100.00%,97.69%,$0.00,$0.00
383,Sell Short,08/03/2021 13:15,StochES2,$15792.25,$0.00,3,$234.00,0.25%,$547.50,55.73%,,$0.00,$0.00
,Buy to Cover,08/03/2021 15:00,EoDS,$15753.25,,$234.00,$14845.50,,($435.00),68.09%,23.82%,$0.00,$0.00
384,Sell Short,12/03/2021 09:00,StochES1,$16222.50,$0.00,3,($481.50),-0.49%,$501.00,47.99%,,$0.00,$0.00
,Buy to Cover,12/03/2021 15:00,StochSx2,$16302.75,,($481.50),$14364.00,,($543.00),5.89%,-46.12%,$0.00,$0.00
385,Sell Short,15/03/2021 09:45,StochES2,$16305.25,$0.00,3,($528.00),-0.54%,$327.00,35.50%,,$0.00,$0.00
,Buy to Cover,15/03/2021 15:00,EoDS,$16393.25,,($528.00),$13836.00,,($594.00),7.17%,-57.33%,$0.00,$0.00
386,Sell Short,17/03/2021 09:00,StochES1,$16374.00,$0.00,3,($880.50),-0.90%,$336.00,26.17%,,$0.00,$0.00
,Buy to Cover,17/03/2021 13:30,StochSx2,$16520.75,,($880.50),$12955.50,,($948.00),5.26%,-68.57%,$0.00,$0.00
387,Sell Short,17/03/2021 13:45,StochES2,$16459.50,$0.00,3,($835.50),-0.85%,$94.50,9.87%,,$0.00,$0.00
,Buy to Cover,17/03/2021 14:00,StochSx2,$16598.75,,($835.50),$12120.00,,($862.50),2.82%,-87.30%,$0.00,$0.00
388,Sell Short,18/03/2021 09:00,StochES1,$16346.50,$0.00,3,$1024.50,1.04%,$1038.00,80.75%,,$0.00,$0.00
,Buy to Cover,18/03/2021 15:00,EoDS,$16175.75,,$1024.50,$13144.50,,($247.50),98.95%,79.70%,$0.00,$0.00
389,Sell Short,26/03/2021 10:15,StochES2,$16195.25,$0.00,3,($42.00),-0.04%,$348.00,80.84%,,$0.00,$0.00
,Buy to Cover,26/03/2021 11:00,StochSx2,$16202.25,,($42.00),$13102.50,,($82.50),9.41%,-9.76%,$0.00,$0.00
390,Sell Short,30/03/2021 09:00,StochES1,$16201.50,$0.00,3,($285.00),-0.29%,$273.00,46.55%,,$0.00,$0.00
,Buy to Cover,30/03/2021 10:00,StochSx2,$16249.00,,($285.00),$12817.50,,($313.50),4.86%,-48.59%,$0.00,$0.00
391,Sell Short,07/04/2021 11:45,StochES2,$16945.75,$0.00,3,($163.50),-0.16%,$40.50,18.88%,,$0.00,$0.00
,Buy to Cover,07/04/2021 13:00,StochSx2,$16973.00,,($163.50),$12654.00,,($174.00),4.90%,-76.22%,$0.00,$0.00
392,Sell Short,19/04/2021 09:30,StochES2,$17287.50,$0.00,3,$171.00,0.16%,$523.50,68.30%,,$0.00,$0.00
,Buy to Cover,19/04/2021 15:00,EoDS,$17259.00,,$171.00,$12825.00,,($243.00),54.01%,22.31%,$0.00,$0.00
393,Sell Short,22/04/2021 13:00,StochES2,$17144.75,$0.00,3,$136.50,0.13%,$382.50,70.83%,,$0.00,$0.00
,Buy to Cover,22/04/2021 15:00,EoDS,$17122.00,,$136.50,$12961.50,,($157.50),54.44%,25.28%,$0.00,$0.00
394,Sell Short,27/04/2021 12:15,StochES2,$17340.50,$0.00,3,($60.00),-0.06%,$132.00,61.54%,,$0.00,$0.00
,Buy to Cover,27/04/2021 15:00,StochSx2,$17350.50,,($60.00),$12901.50,,($82.50),10.49%,-27.97%,$0.00,$0.00
395,Sell Short,30/04/2021 09:00,StochES1,$17252.50,$0.00,3,($435.00),-0.42%,$15.00,3.31%,,$0.00,$0.00
,Buy to Cover,30/04/2021 09:45,StochSx2,$17325.00,,($435.00),$12466.50,,($438.00),0.66%,-96.03%,$0.00,$0.00
396,Sell Short,03/05/2021 10:00,StochES2,$17268.25,$0.00,3,$589.50,0.57%,$705.00,93.81%,,$0.00,$0.00
,Buy to Cover,03/05/2021 15:00,EoDS,$17170.00,,$589.50,$13056.00,,($46.50),84.63%,78.44%,$0.00,$0.00
397,Sell Short,10/05/2021 09:00,StochES1,$16932.25,$0.00,3,$907.50,0.89%,$1143.00,92.14%,,$0.00,$0.00
,Buy to Cover,10/05/2021 15:00,EoDS,$16781.00,,$907.50,$13963.50,,($97.50),81.02%,73.16%,$0.00,$0.00
398,Sell Short,13/05/2021 10:30,StochES2,$16506.50,$0.00,3,($243.00),-0.25%,$783.00,75.98%,,$0.00,$0.00
,Buy to Cover,13/05/2021 15:00,StochSx2,$16547.00,,($243.00),$13720.50,,($247.50),0.44%,-23.58%,$0.00,$0.00
399,Sell Short,17/05/2021 14:45,StochES2,$16632.75,$0.00,3,($151.50),-0.15%,$18.00,8.51%,,$0.00,$0.00
,Buy to Cover,17/05/2021 15:00,StochSx2,$16658.00,,($151.50),$13569.00,,($193.50),19.86%,-71.63%,$0.00,$0.00
