

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Sell,13/08/2025 16:50,LX,$3547.2,,$220.00,$211920.00,,($480.00),31.25%,9.82%,$0.00,$0.00
964,Sell Short,14/08/2025 03:45,SE,$3543.7,$0.00,1,$2140.00,0.60%,$2820.00,87.31%,,$0.00,$0.00
,Buy to Cover,14/08/2025 16:50,SX,$3522.3,,$2140.00,$214060.00,,($410.00),78.95%,66.25%,$0.00,$0.00
965,Buy,20/08/2025 00:10,LE,$3501.3,$0.00,1,$3070.00,0.88%,$3300.00,96.77%,,$0.00,$0.00
,Sell,20/08/2025 16:50,LX,$3532.0,,$3070.00,$217130.00,,($110.00),93.26%,90.03%,$0.00,$0.00
966,Sell Short,22/08/2025 00:10,SE,$3514.5,$0.00,1,($2500.00),-0.71%,$1170.00,31.88%,,$0.00,$0.00
,Buy to Cover,22/08/2025 10:05,Stop Loss,$3539.5,,($2500.00),$214630.00,,($2500.00),0.00%,-68.12%,$0.00,$0.00
967,Sell Short,26/08/2025 03:15,SE,$3558.0,$0.00,1,($2260.00),-0.64%,$510.00,18.28%,,$0.00,$0.00
,Buy to Cover,26/08/2025 16:50,SX,$3580.6,,($2260.00),$212370.00,,($2280.00),0.72%,-81.00%,$0.00,$0.00
968,Sell Short,02/09/2025 03:15,SE,$3694.2,$0.00,1,($2500.00),-0.68%,$1670.00,40.05%,,$0.00,$0.00
,Buy to Cover,02/09/2025 10:50,Stop Loss,$3719.2,,($2500.00),$209870.00,,($2500.00),0.00%,-59.95%,$0.00,$0.00
969,Buy,10/09/2025 00:10,LE,$3817.8,$0.00,1,$60.00,0.02%,$1970.00,86.03%,,$0.00,$0.00
,Sell,10/09/2025 16:50,LX,$3818.4,,$60.00,$209930.00,,($320.00),16.59%,2.62%,$0.00,$0.00
970,Sell Short,11/09/2025 01:20,SE,$3806.5,$0.00,1,($620.00),-0.16%,$1550.00,50.00%,,$0.00,$0.00
,Buy to Cover,11/09/2025 16:50,SX,$3812.7,,($620.00),$209310.00,,($1550.00),30.00%,-20.00%,$0.00,$0.00
971,Buy,12/09/2025 00:35,LE,$3833.4,$0.00,1,($1320.00),-0.34%,$210.00,10.40%,,$0.00,$0.00
,Sell,12/09/2025 16:50,LX,$3820.2,,($1320.00),$207990.00,,($1810.00),24.26%,-65.35%,$0.00,$0.00
972,Buy,15/09/2025 00:10,LE,$3824.2,$0.00,1,$3700.00,0.97%,$4070.00,76.22%,,$0.00,$0.00
,Sell,15/09/2025 16:50,LX,$3861.2,,$3700.00,$211690.00,,($1270.00),93.07%,69.29%,$0.00,$0.00
973,Sell Short,17/09/2025 02:45,SE,$3850.7,$0.00,1,($2500.00),-0.65%,$2570.00,50.69%,,$0.00,$0.00
,Buy to Cover,17/09/2025 14:10,Stop Loss,$3875.7,,($2500.00),$209190.00,,($2500.00),0.00%,-49.31%,$0.00,$0.00
974,Buy,19/09/2025 00:10,LE,$3829.6,$0.00,1,$2950.00,0.77%,$2990.00,68.58%,,$0.00,$0.00
,Sell,19/09/2025 16:50,LX,$3859.1,,$2950.00,$212140.00,,($1370.00),99.08%,67.66%,$0.00,$0.00
975,Buy,24/09/2025 01:15,LE,$3943.6,$0.00,1,($2500.00),-0.63%,$900.00,26.47%,,$0.00,$0.00
,Sell,24/09/2025 11:35,Stop Loss,$3918.6,,($2500.00),$209640.00,,($2500.00),0.00%,-73.53%,$0.00,$0.00
976,Buy,26/09/2025 02:20,LE,$3923.5,$0.00,1,$860.00,0.22%,$3090.00,67.76%,,$0.00,$0.00
,Sell,26/09/2025 16:50,LX,$3932.1,,$860.00,$210500.00,,($1470.00),51.10%,18.86%,$0.00,$0.00
977,Buy,06/10/2025 00:10,LE,$4096.8,$0.00,1,$2590.00,0.63%,$3770.00,80.04%,,$0.00,$0.00
,Sell,06/10/2025 16:50,LX,$4122.7,,$2590.00,$213090.00,,($940.00),74.95%,54.99%,$0.00,$0.00
978,Buy,08/10/2025 00:15,LE,$4182.1,$0.00,1,$2020.00,0.48%,$3890.00,93.73%,,$0.00,$0.00
,Sell,08/10/2025 16:50,LX,$4202.3,,$2020.00,$215110.00,,($260.00),54.94%,48.67%,$0.00,$0.00
979,Buy,13/10/2025 01:10,LE,$4219.3,$0.00,1,$5020.00,1.19%,$5790.00,95.86%,,$0.00,$0.00
,Sell,13/10/2025 16:50,LX,$4269.5,,$5020.00,$220130.00,,($250.00),87.25%,83.11%,$0.00,$0.00
980,Sell Short,15/10/2025 05:25,SE,$4332.4,$0.00,1,($2500.00),-0.58%,$1240.00,33.16%,,$0.00,$0.00
,Buy to Cover,15/10/2025 06:15,Stop Loss,$4357.4,,($2500.00),$217630.00,,($2500.00),0.00%,-66.84%,$0.00,$0.00
981,Sell Short,16/10/2025 01:35,SE,$4358.4,$0.00,1,($2500.00),-0.57%,$200.00,7.41%,,$0.00,$0.00
,Buy to Cover,16/10/2025 03:10,Stop Loss,$4383.4,,($2500.00),$215130.00,,($2500.00),0.00%,-92.59%,$0.00,$0.00
982,Sell Short,21/10/2025 01:15,SE,$4488.4,$0.00,1,$20550.00,4.58%,$25540.00,95.80%,,$0.00,$0.00
,Buy to Cover,21/10/2025 16:50,SX,$4282.9,,$20550.00,$235680.00,,($1120.00),81.28%,77.08%,$0.00,$0.00
983,Buy,23/10/2025 01:55,LE,$4256.4,$0.00,1,$1480.00,0.35%,$5510.00,84.64%,,$0.00,$0.00
,Sell,23/10/2025 16:50,LX,$4271.2,,$1480.00,$237160.00,,($1000.00),38.10%,22.73%,$0.00,$0.00
984,Sell Short,24/10/2025 00:25,SE,$4261.2,$0.00,1,($2500.00),-0.59%,$6550.00,72.38%,,$0.00,$0.00
,Buy to Cover,24/10/2025 10:15,Stop Loss,$4286.2,,($2500.00),$234660.00,,($2500.00),0.00%,-27.62%,$0.00,$0.00
985,Buy,29/10/2025 02:45,LE,$4133.7,$0.00,1,($2500.00),-0.60%,$5250.00,67.74%,,$0.00,$0.00
,Sell,29/10/2025 14:40,Stop Loss,$4108.7,,($2500.00),$232160.00,,($2500.00),0.00%,-32.26%,$0.00,$0.00
986,Buy,30/10/2025 00:35,LE,$4118.2,$0.00,1,$5520.00,1.34%,$6330.00,76.73%,,$0.00,$0.00
,Sell,30/10/2025 16:50,LX,$4173.4,,$5520.00,$237680.00,,($1920.00),90.18%,66.91%,$0.00,$0.00
987,Buy,03/11/2025 00:35,LE,$4165.4,$0.00,1,($1170.00),-0.28%,$1770.00,44.47%,,$0.00,$0.00
,Sell,03/11/2025 16:50,LX,$4153.7,,($1170.00),$236510.00,,($2210.00),26.13%,-29.40%,$0.00,$0.00
988,Sell Short,04/11/2025 00:50,SE,$4124.2,$0.00,1,($2500.00),-0.61%,$920.00,26.90%,,$0.00,$0.00
,Buy to Cover,04/11/2025 03:10,Stop Loss,$4149.2,,($2500.00),$234010.00,,($2500.00),0.00%,-73.10%,$0.00,$0.00
989,Buy,06/11/2025 00:25,LE,$4138.7,$0.00,1,($2500.00),-0.60%,$3000.00,54.55%,,$0.00,$0.00
,Sell,06/11/2025 12:30,Stop Loss,$4113.7,,($2500.00),$231510.00,,($2500.00),0.00%,-45.45%,$0.00,$0.00
990,Buy,07/11/2025 01:50,LE,$4151.3,$0.00,1,($320.00),-0.08%,$2450.00,54.69%,,$0.00,$0.00
,Sell,07/11/2025 16:50,LX,$4148.1,,($320.00),$231190.00,,($2030.00),38.17%,-7.14%,$0.00,$0.00
991,Buy,10/11/2025 00:35,LE,$4205.9,$0.00,1,$5530.00,1.31%,$5800.00,100.00%,,$0.00,$0.00
,Sell,10/11/2025 16:50,LX,$4261.2,,$5530.00,$236720.00,,$0.00,95.34%,95.34%,$0.00,$0.00
992,Sell Short,12/11/2025 00:35,SE,$4249.4,$0.00,1,($2500.00),-0.59%,$500.00,16.67%,,$0.00,$0.00
,Buy to Cover,12/11/2025 03:25,Stop Loss,$4274.4,,($2500.00),$234220.00,,($2500.00),0.00%,-83.33%,$0.00,$0.00
993,Sell Short,14/11/2025 01:30,SE,$4316.2,$0.00,1,$9500.00,2.20%,$14360.00,90.83%,,$0.00,$0.00
,Buy to Cover,14/11/2025 16:50,SX,$4221.2,,$9500.00,$243720.00,,($1450.00),69.26%,60.09%,$0.00,$0.00
994,Sell Short,18/11/2025 02:15,SE,$4142.5,$0.00,1,($2500.00),-0.60%,$510.00,16.94%,,$0.00,$0.00
,Buy to Cover,18/11/2025 03:35,Stop Loss,$4167.5,,($2500.00),$241220.00,,($2500.00),0.00%,-83.06%,$0.00,$0.00
995,Buy,19/11/2025 00:20,LE,$4221.3,$0.00,1,($2500.00),-0.59%,$5300.00,67.95%,,$0.00,$0.00
,Sell,19/11/2025 12:05,Stop Loss,$4196.3,,($2500.00),$238720.00,,($2500.00),0.00%,-32.05%,$0.00,$0.00
996,Sell Short,20/11/2025 03:25,SE,$4181.1,$0.00,1,($2500.00),-0.60%,$370.00,12.89%,,$0.00,$0.00
,Buy to Cover,20/11/2025 04:00,Stop Loss,$4206.1,,($2500.00),$236220.00,,($2500.00),0.00%,-87.11%,$0.00,$0.00
997,Buy,26/11/2025 06:35,LE,$4306.6,$0.00,1,($2500.00),-0.58%,$580.00,18.83%,,$0.00,$0.00
,Sell,26/11/2025 09:10,Stop Loss,$4281.6,,($2500.00),$233720.00,,($2500.00),0.00%,-81.17%,$0.00,$0.00
998,Buy,27/11/2025 02:15,LE,$4294.9,$0.00,1,$7560.00,1.76%,$10810.00,90.69%,,$0.00,$0.00
,Sell,01/12/2025 16:50,LX,$4370.5,,$7560.00,$241280.00,,($1110.00),72.73%,63.42%,$0.00,$0.00
999,Sell Short,02/12/2025 04:20,SE,$4337.8,$0.00,1,($2500.00),-0.58%,$2420.00,49.19%,,$0.00,$0.00
,Buy to Cover,02/12/2025 09:30,Stop Loss,$4362.8,,($2500.00),$238780.00,,($2500.00),0.00%,-50.81%,$0.00,$0.00
1000,Buy,04/12/2025 04:55,LE,$4331.2,$0.00,1,$1240.00,0.29%,$2330.00,64.19%,,$0.00,$0.00
,Sell,04/12/2025 16:50,LX,$4343.6,,$1240.00,$240020.00,,($1300.00),69.97%,34.16%,$0.00,$0.00
1001,Buy,09/12/2025 04:10,LE,$4331.0,$0.00,1,$970.00,0.22%,$2410.00,71.51%,,$0.00,$0.00
,Sell,09/12/2025 16:50,LX,$4340.7,,$970.00,$240990.00,,($960.00),57.27%,28.78%,$0.00,$0.00
1002,Sell Short,18/12/2025 03:05,SE,$4461.9,$0.00,1,($2500.00),-0.56%,$2050.00,45.05%,,$0.00,$0.00
,Buy to Cover,18/12/2025 11:15,Stop Loss,$4486.9,,($2500.00),$238490.00,,($2500.00),0.00%,-54.95%,$0.00,$0.00
1003,Sell Short,29/12/2025 01:50,SE,$4608.3,$0.00,1,$15720.00,3.41%,$18890.00,97.12%,,$0.00,$0.00
,Buy to Cover,29/12/2025 16:50,SX,$4451.1,,$15720.00,$254210.00,,($560.00),83.70%,80.82%,$0.00,$0.00
1004,Sell Short,07/01/2026 00:35,SE,$4573.5,$0.00,1,$660.00,0.14%,$3720.00,71.40%,,$0.00,$0.00
,Buy to Cover,07/01/2026 16:50,SX,$4566.9,,$660.00,$254870.00,,($1490.00),41.27%,12.67%,$0.00,$0.00
1005,Buy,09/01/2026 01:50,LE,$4588.9,$0.00,1,$3320.00,0.72%,$4150.00,69.17%,,$0.00,$0.00
,Sell,09/01/2026 16:50,LX,$4622.1,,$3320.00,$258190.00,,($1850.00),86.17%,55.33%,$0.00,$0.00
1006,Buy,14/01/2026 00:35,LE,$4750.2,$0.00,1,($2500.00),-0.53%,$330.00,11.66%,,$0.00,$0.00
,Sell,14/01/2026 09:45,Stop Loss,$4725.2,,($2500.00),$255690.00,,($2500.00),0.00%,-88.34%,$0.00,$0.00
1007,Buy,15/01/2026 05:15,LE,$4721.4,$0.00,1,($2500.00),-0.53%,$900.00,26.47%,,$0.00,$0.00
,Sell,15/01/2026 08:45,Stop Loss,$4696.4,,($2500.00),$253190.00,,($2500.00),0.00%,-73.53%,$0.00,$0.00
1008,Buy,16/01/2026 00:50,LE,$4718.5,$0.00,1,($2500.00),-0.53%,$540.00,17.76%,,$0.00,$0.00
,Sell,16/01/2026 08:20,Stop Loss,$4693.5,,($2500.00),$250690.00,,($2500.00),0.00%,-82.24%,$0.00,$0.00
1009,Buy,20/01/2026 00:10,LE,$4806.9,$0.00,1,$6120.00,1.27%,$6800.00,95.10%,,$0.00,$0.00
,Sell,20/01/2026 16:50,LX,$4868.1,,$6120.00,$256810.00,,($350.00),90.49%,85.59%,$0.00,$0.00
1010,Buy,03/02/2026 01:25,LE,$4947.4,$0.00,1,$8050.00,1.63%,$13610.00,91.90%,,$0.00,$0.00
,Sell,03/02/2026 16:50,LX,$5027.9,,$8050.00,$264860.00,,($1200.00),62.46%,54.36%,$0.00,$0.00
1011,Buy,04/02/2026 00:10,LE,$5166.9,$0.00,1,($2500.00),-0.48%,$780.00,23.78%,,$0.00,$0.00
,Sell,04/02/2026 01:10,Stop Loss,$5141.9,,($2500.00),$262360.00,,($2500.00),0.00%,-76.22%,$0.00,$0.00
1012,Buy,11/02/2026 00:40,LE,$5150.4,$0.00,1,($2500.00),-0.49%,$5950.00,70.41%,,$0.00,$0.00
,Sell,11/02/2026 08:35,Stop Loss,$5125.4,,($2500.00),$259860.00,,($2500.00),0.00%,-29.59%,$0.00,$0.00
1013,Buy,16/02/2026 04:05,LE,$5098.2,$0.00,1,($2500.00),-0.49%,$470.00,15.82%,,$0.00,$0.00
,Sell,16/02/2026 09:45,Stop Loss,$5073.2,,($2500.00),$257360.00,,($2500.00),0.00%,-84.18%,$0.00,$0.00
1014,Sell Short,17/02/2026 00:20,SE,$5006.4,$0.00,1,$4340.00,0.87%,$8680.00,79.05%,,$0.00,$0.00
,Buy to Cover,17/02/2026 16:50,SX,$4963.0,,$4340.00,$261700.00,,($2300.00),60.47%,39.53%,$0.00,$0.00
1015,Buy,19/02/2026 00:10,LE,$5073.2,$0.00,1,($2500.00),-0.49%,$3310.00,56.97%,,$0.00,$0.00
,Sell,19/02/2026 09:35,Stop Loss,$5048.2,,($2500.00),$259200.00,,($2500.00),0.00%,-43.03%,$0.00,$0.00
1016,Buy,20/02/2026 01:05,LE,$5098.8,$0.00,1,($2500.00),-0.49%,$5110.00,67.15%,,$0.00,$0.00
,Sell,20/02/2026 10:10,Stop Loss,$5073.8,,($2500.00),$256700.00,,($2500.00),0.00%,-32.85%,$0.00,$0.00
1017,Buy,26/02/2026 00:15,LE,$5280.8,$0.00,1,($2500.00),-0.47%,$650.00,20.63%,,$0.00,$0.00
,Sell,26/02/2026 03:35,Stop Loss,$5255.8,,($2500.00),$254200.00,,($2500.00),0.00%,-79.37%,$0.00,$0.00
1018,Sell Short,27/02/2026 04:50,SE,$5256.5,$0.00,1,($2500.00),-0.48%,$790.00,24.01%,,$0.00,$0.00
,Buy to Cover,27/02/2026 08:10,Stop Loss,$5281.5,,($2500.00),$251700.00,,($2500.00),0.00%,-75.99%,$0.00,$0.00
1019,Sell Short,05/03/2026 00:55,SE,$5235.8,$0.00,1,$8610.00,1.64%,$11150.00,83.46%,,$0.00,$0.00
,Buy to Cover,05/03/2026 16:50,SX,$5149.7,,$8610.00,$260310.00,,($2210.00),80.99%,64.45%,$0.00,$0.00
1020,Buy,09/03/2026 01:35,LE,$5177.4,$0.00,1,($2500.00),-0.48%,$3560.00,58.75%,,$0.00,$0.00
,Sell,09/03/2026 07:25,Stop Loss,$5152.4,,($2500.00),$257810.00,,($2500.00),0.00%,-41.25%,$0.00,$0.00
1021,Sell Short,11/03/2026 03:35,SE,$5263.2,$0.00,1,$1380.00,0.26%,$4190.00,81.20%,,$0.00,$0.00
,Buy to Cover,11/03/2026 16:50,SX,$5249.4,,$1380.00,$259190.00,,($970.00),45.54%,26.74%,$0.00,$0.00
1022,Buy,12/03/2026 03:45,LE,$5246.0,$0.00,1,($2500.00),-0.48%,$1720.00,40.76%,,$0.00,$0.00
,Sell,12/03/2026 09:55,Stop Loss,$5221.0,,($2500.00),$256690.00,,($2500.00),0.00%,-59.24%,$0.00,$0.00
1023,Buy,16/03/2026 02:20,LE,$5100.8,$0.00,1,($2500.00),-0.49%,$440.00,14.97%,,$0.00,$0.00
,Sell,16/03/2026 02:55,Stop Loss,$5075.8,,($2500.00),$254190.00,,($2500.00),0.00%,-85.03%,$0.00,$0.00
1024,Sell Short,25/03/2026 02:10,SE,$4606.6,$0.00,1,($2500.00),-0.54%,$870.00,25.82%,,$0.00,$0.00
,Buy to Cover,25/03/2026 04:25,Stop Loss,$4631.6,,($2500.00),$251690.00,,($2500.00),0.00%,-74.18%,$0.00,$0.00
1025,Sell Short,26/03/2026 01:35,SE,$4551.0,$0.00,1,$8340.00,1.83%,$13740.00,95.55%,,$0.00,$0.00
,Buy to Cover,26/03/2026 16:50,SX,$4467.6,,$8340.00,$260030.00,,($640.00),62.45%,58.00%,$0.00,$0.00
1026,Buy,30/03/2026 01:50,LE,$4580.7,$0.00,1,($2500.00),-0.55%,$6340.00,71.72%,,$0.00,$0.00
,Sell,30/03/2026 15:15,Stop Loss,$4555.7,,($2500.00),$257530.00,,($2500.00),0.00%,-28.28%,$0.00,$0.00
1027,Sell Short,31/03/2026 03:20,SE,$4608.4,$0.00,1,($2500.00),-0.54%,$390.00,13.49%,,$0.00,$0.00
,Buy to Cover,31/03/2026 04:10,Stop Loss,$4633.4,,($2500.00),$255030.00,,($2500.00),0.00%,-86.51%,$0.00,$0.00
1028,Sell Short,02/04/2026 01:35,SE,$4708.4,$0.00,1,($2500.00),-0.53%,$9530.00,79.22%,,$0.00,$0.00
,Buy to Cover,02/04/2026 10:25,Stop Loss,$4733.4,,($2500.00),$252530.00,,($2500.00),0.00%,-20.78%,$0.00,$0.00
1029,Sell Short,10/04/2026 04:45,SE,$4797.3,$0.00,1,($2500.00),-0.52%,$1190.00,32.25%,,$0.00,$0.00
,Buy to Cover,10/04/2026 07:45,Stop Loss,$4822.3,,($2500.00),$250030.00,,($2500.00),0.00%,-67.75%,$0.00,$0.00
1030,Buy,13/04/2026 02:00,LE,$4782.2,$0.00,1,($2500.00),-0.52%,$1850.00,42.53%,,$0.00,$0.00
,Sell,13/04/2026 11:10,Stop Loss,$4757.2,,($2500.00),$247530.00,,($2500.00),0.00%,-57.47%,$0.00,$0.00
1031,Sell Short,15/04/2026 01:40,SE,$4873.7,$0.00,1,$2700.00,0.55%,$3310.00,70.88%,,$0.00,$0.00
,Buy to Cover,15/04/2026 16:50,SX,$4846.7,,$2700.00,$250230.00,,($1360.00),86.94%,57.82%,$0.00,$0.00
1032,Buy,16/04/2026 01:10,LE,$4892.4,$0.00,1,($2500.00),-0.51%,$160.00,6.02%,,$0.00,$0.00
,Sell,16/04/2026 04:05,Stop Loss,$4867.4,,($2500.00),$247730.00,,($2500.00),0.00%,-93.98%,$0.00,$0.00
1033,Sell Short,21/04/2026 00:20,SE,$4843.9,$0.00,1,$8130.00,1.68%,$12540.00,94.86%,,$0.00,$0.00
,Buy to Cover,21/04/2026 16:50,SX,$4762.6,,$8130.00,$255860.00,,($680.00),66.64%,61.50%,$0.00,$0.00
1034,Sell Short,23/04/2026 01:35,SE,$4743.1,$0.00,1,($2500.00),-0.53%,$470.00,15.82%,,$0.00,$0.00
,Buy to Cover,23/04/2026 02:50,Stop Loss,$4768.1,,($2500.00),$253360.00,,($2500.00),0.00%,-84.18%,$0.00,$0.00
1035,Buy,27/04/2026 00:35,LE,$4777.5,$0.00,1,($2500.00),-0.52%,$100.00,3.85%,,$0.00,$0.00
,Sell,27/04/2026 05:10,Stop Loss,$4752.5,,($2500.00),$250860.00,,($2500.00),0.00%,-96.15%,$0.00,$0.00
1036,Sell Short,28/04/2026 00:25,SE,$4712.6,$0.00,1,$7170.00,1.52%,$11230.00,96.81%,,$0.00,$0.00
,Buy to Cover,28/04/2026 16:50,SX,$4640.9,,$7170.00,$258030.00,,($370.00),65.00%,61.81%,$0.00,$0.00
1037,Buy,30/04/2026 02:55,LE,$4626.8,$0.00,1,$3590.00,0.78%,$6470.00,100.00%,,$0.00,$0.00
,Sell,30/04/2026 16:50,LX,$4662.7,,$3590.00,$261620.00,,$0.00,55.49%,55.49%,$0.00,$0.00
1038,Sell Short,04/05/2026 02:10,SE,$4634.7,$0.00,1,$7340.00,1.58%,$9190.00,92.08%,,$0.00,$0.00
,Buy to Cover,04/05/2026 16:50,SX,$4561.3,,$7340.00,$268960.00,,($790.00),81.46%,73.55%,$0.00,$0.00
1039,Buy,06/05/2026 00:30,LE,$4694.7,$0.00,1,$3720.00,0.79%,$7260.00,91.90%,,$0.00,$0.00
,Sell,06/05/2026 16:50,LX,$4731.9,,$3720.00,$272680.00,,($640.00),55.19%,47.09%,$0.00,$0.00
1040,Buy,14/05/2026 00:35,LE,$4746.7,$0.00,1,($2500.00),-0.53%,$1180.00,32.07%,,$0.00,$0.00
,Sell,14/05/2026 09:35,Stop Loss,$4721.7,,($2500.00),$270180.00,,($2500.00),0.00%,-67.93%,$0.00,$0.00
1041,Sell Short,19/05/2026 00:10,SE,$4577.3,$0.00,1,$5750.00,1.26%,$7750.00,81.07%,,$0.00,$0.00
,Buy to Cover,19/05/2026 16:50,SX,$4519.8,,$5750.00,$275930.00,,($1810.00),79.08%,60.15%,$0.00,$0.00
1042,Sell Short,21/05/2026 01:20,SE,$4561.0,$0.00,1,($2500.00),-0.55%,$4000.00,61.54%,,$0.00,$0.00
,Buy to Cover,21/05/2026 13:50,Stop Loss,$4586.0,,($2500.00),$273430.00,,($2500.00),0.00%,-38.46%,$0.00,$0.00
1043,Sell Short,25/05/2026 01:25,SE,$4590.0,$0.00,1,($2500.00),-0.54%,$600.00,19.35%,,$0.00,$0.00
,Buy to Cover,25/05/2026 19:20,Stop Loss,$4615.0,,($2500.00),$270930.00,,($2500.00),0.00%,-80.65%,$0.00,$0.00
1044,Sell Short,26/05/2026 00:40,SE,$4560.8,$0.00,1,$1900.00,0.42%,$4810.00,78.98%,,$0.00,$0.00
,Buy to Cover,26/05/2026 16:50,SX,$4541.8,,$1900.00,$272830.00,,($1280.00),52.22%,31.20%,$0.00,$0.00
1045,Sell Short,01/06/2026 00:50,SE,$4540.3,$0.00,1,$2800.00,0.62%,$6430.00,80.98%,,$0.00,$0.00
,Buy to Cover,01/06/2026 16:50,SX,$4512.3,,$2800.00,$275630.00,,($1510.00),54.28%,35.26%,$0.00,$0.00
1046,Buy,02/06/2026 00:10,LE,$4532.0,$0.00,1,($1350.00),-0.30%,$3930.00,62.09%,,$0.00,$0.00
,Sell,02/06/2026 16:50,LX,$4518.5,,($1350.00),$274280.00,,($2400.00),16.59%,-21.33%,$0.00,$0.00
1047,Buy,04/06/2026 00:35,LE,$4504.2,$0.00,1,($130.00),-0.03%,$3900.00,65.66%,,$0.00,$0.00
,Sell,04/06/2026 16:50,LX,$4502.9,,($130.00),$274150.00,,($2040.00),32.15%,-2.19%,$0.00,$0.00
1048,Sell Short,17/06/2026 00:25,SE,$4348.1,$0.00,1,($2500.00),-0.57%,$1250.00,33.33%,,$0.00,$0.00
,Buy to Cover,17/06/2026 10:25,Stop Loss,$4373.1,,($2500.00),$271650.00,,($2500.00),0.00%,-66.67%,$0.00,$0.00
1049,Sell Short,19/06/2026 00:15,SE,$4161.0,$0.00,1,($2500.00),-0.60%,$2230.00,47.15%,,$0.00,$0.00
,Buy to Cover,19/06/2026 04:20,Stop Loss,$4186.0,,($2500.00),$269150.00,,($2500.00),0.00%,-52.85%,$0.00,$0.00
1050,Buy,22/06/2026 05:10,LE,$4225.4,$0.00,1,($2500.00),-0.59%,$830.00,24.92%,,$0.00,$0.00
,Sell,22/06/2026 11:40,Stop Loss,$4200.4,,($2500.00),$266650.00,,($2500.00),0.00%,-75.08%,$0.00,$0.00
1051,Sell Short,23/06/2026 01:00,SE,$4148.4,$0.00,1,$2040.00,0.49%,$4020.00,72.69%,,$0.00,$0.00
,Buy to Cover,23/06/2026 16:50,SX,$4128.0,,$2040.00,$268690.00,,($1510.00),64.20%,36.89%,$0.00,$0.00
1052,Buy,26/06/2026 03:00,LE,$4044.0,$0.00,1,$4100.00,1.01%,$6750.00,96.02%,,$0.00,$0.00
,Sell,26/06/2026 16:50,LX,$4085.0,,$4100.00,$272790.00,,($280.00),62.30%,58.32%,$0.00,$0.00
1053,Buy,30/06/2026 02:30,LE,$4017.0,$0.00,1,$870.00,0.22%,$6110.00,100.00%,,$0.00,$0.00
,Sell,30/06/2026 16:50,LX,$4025.7,,$870.00,$273660.00,,$0.00,14.24%,14.24%,$0.00,$0.00
1054,Sell Short,06/07/2026 00:10,SE,$4172.7,$0.00,1,($190.00),-0.05%,$3210.00,82.31%,,$0.00,$0.00
,Buy to Cover,06/07/2026 16:50,SX,$4174.6,,($190.00),$273470.00,,($690.00),12.82%,-4.87%,$0.00,$0.00
1055,Sell Short,10/07/2026 01:40,SE,$4118.3,$0.00,1,($170.00),-0.04%,$3660.00,77.38%,,$0.00,$0.00
,Buy to Cover,10/07/2026 16:50,SX,$4120.0,,($170.00),$273300.00,,($1070.00),19.03%,-3.59%,$0.00,$0.00

Annual

,,,,,,
TradeStation Periodical Returns:Annual,,,,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
Last 12 Months,$71180.00,23.56%,1.54,105,42.86%,
01/01/2026,$19090.00,5.39%,1.27,52,38.46%,
01/01/2025,$101580.00,40.21%,2.06,105,54.29%,
01/01/2024,$49990.00,24.67%,1.83,112,55.36%,
01/01/2023,$8290.00,4.27%,1.17,102,46.08%,
01/01/2022,$25650.00,15.20%,1.47,106,55.66%,
01/01/2021,$16560.00,10.88%,1.31,106,49.06%,
01/01/2020,$44460.00,41.29%,1.85,107,60.75%,
01/01/2019,($9500.00),-8.11%,0.78,111,48.65%,
01/01/2018,$3340.00,2.93%,1.15,94,48.94%,
01/01/2017,($940.00),-0.82%,0.97,105,45.71%,
01/01/2016,$14780.00,14.78%,2.32,55,60.00%,
,,,,,,
Mark-To-Market Rolling Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
01/01/2026 - Today,$19090.00,5.39%,1.27,52,38.46%,
01/01/2025 - 01/01/2026,$120670.00,47.77%,1.72,157,49.04%,
01/01/2024 - 01/01/2026,$170660.00,84.22%,1.75,269,51.67%,
01/01/2023 - 01/01/2026,$178950.00,92.08%,1.65,371,50.13%,
01/01/2022 - 01/01/2026,$204600.00,121.28%,1.62,477,51.36%,
01/01/2021 - 01/01/2026,$221160.00,145.37%,1.58,583,50.94%,
01/01/2020 - 01/01/2026,$265620.00,246.68%,1.61,690,52.46%,
01/01/2019 - 01/01/2026,$256120.00,218.57%,1.54,801,51.94%,
01/01/2018 - 01/01/2026,$259460.00,227.92%,1.52,895,51.62%,
01/01/2017 - 01/01/2026,$258520.00,225.23%,1.49,1000,51.00%,
01/01/2016 - 01/01/2026,$273300.00,273.30%,1.50,1055,51.47%,


Daily

,,,,,,
TradeStation Periodical Returns:Daily,,,,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
10/07/2026,($170.00),-0.05%,0.00,1,0.00%,
06/07/2026,($190.00),-0.05%,0.00,1,0.00%,
30/06/2026,$870.00,0.23%,n/a,1,100.00%,
26/06/2026,$4100.00,1.11%,n/a,1,100.00%,
23/06/2026,$2040.00,0.56%,n/a,1,100.00%,
22/06/2026,($2500.00),-0.68%,0.00,1,0.00%,
19/06/2026,($2500.00),-0.67%,0.00,1,0.00%,
17/06/2026,($2500.00),-0.67%,0.00,1,0.00%,
